,이름,타율,타수대비홈런,타수대비삼진,타수대비사구,타수대비득점,타수대비타점,출루율,도루성공률,선수OPS,선수WAR
226,장현식,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
227,권휘,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
228,장지훈,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
229,김재웅,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
230,김정빈,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
231,이우찬,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
232,김동혁,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
233,김태훈,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
234,서동민,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
235,이형범,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
236,신재영,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
237,양창섭,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
238,김주온,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
239,최동환,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
240,조성운,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
241,이영하,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
242,남호,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
243,임현준,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
244,김원중,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
245,박종훈,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
246,홍건희,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
247,홍정우,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
248,서진용,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
249,한석현,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
250,김현준,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
251,박지규,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
252,이승민,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
253,박재욱,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
254,박지훈,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
255,백동훈,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
256,윤수강,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
257,조수행,0.263,0.0,0.15789473684210525,0.0,0.3157894736842105,0.10526315789473684,0.2631578947368421,0.6,0.563,-0.02
258,정주후,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
259,류효승,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
260,문찬종,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
261,박시원,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
262,라이블리,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
263,김강현,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
264,이거연,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
265,도태훈,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
266,지석훈,0.207,0.008264462809917356,0.2727272727272727,0.01652892561983471,0.18181818181818182,0.09917355371900827,0.216,1.0,0.598,-0.04
267,문상인,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
268,최정민,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
269,김재현,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
270,박준혁,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
271,이호연,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
272,국해성,0.24100000000000002,0.03614457831325301,0.24096385542168675,0.012048192771084338,0.12048192771084337,0.20481927710843373,0.25,0.5,0.6579999999999999,-0.06
273,화이트,0.136,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.18181818181818182,0.20833333333333334,0.0,0.685,-0.06
274,양성우,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
275,김재현,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
276,김성욱,0.223,0.04145077720207254,0.20725388601036268,0.02072538860103627,0.16062176165803108,0.13471502590673576,0.23039215686274508,0.75,0.675,-0.07
277,조한민,0.22,0.0,0.44,0.04,0.14,0.04,0.25,0.0,0.55,-0.07
278,유영준,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
279,박상언,0.222,0.0,0.35555555555555557,0.022222222222222223,0.08888888888888889,0.044444444444444446,0.2391304347826087,0.0,0.528,-0.07
280,최진행,0.23399999999999999,0.037383177570093455,0.2757009345794392,0.02336448598130841,0.10747663551401869,0.14018691588785046,0.2511415525114155,0.0,0.6729999999999999,-0.07
281,이도윤,0.20800000000000002,0.0,0.25,0.0,0.125,0.041666666666666664,0.20833333333333334,0.0,0.49,-0.08
282,김민수,0.19,0.0,0.23809523809523808,0.0,0.14285714285714285,0.047619047619047616,0.18181818181818182,0.0,0.451,-0.08
283,김민혁,0.242,0.0228310502283105,0.1872146118721461,0.0091324200913242,0.1598173515981735,0.1141552511415525,0.24663677130044842,0.6666666666666666,0.667,-0.08
284,오명진,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
285,김태훈,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
286,고장혁,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
287,김도환,0.22,0.0,0.3902439024390244,0.0,0.04878048780487805,0.21951219512195122,0.21428571428571427,0.0,0.56,-0.08
288,백승현,0.25,0.0,0.2857142857142857,0.03571428571428571,0.17857142857142858,0.07142857142857142,0.22857142857142856,0.0,0.649,-0.09
289,황윤호,0.243,0.0,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.24285714285714285,1.0,0.56,-0.09
290,오준혁,0.27,0.02027027027027027,0.22972972972972974,0.006756756756756757,0.12837837837837837,0.12162162162162163,0.2751677852348993,0.0,0.701,-0.09
291,김준완,0.215,0.015384615384615385,0.13846153846153847,0.0,0.12307692307692308,0.07692307692307693,0.2153846153846154,0.0,0.597,-0.1
292,이정훈,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
293,김성표,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
294,김회성,0.16699999999999998,0.0,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.19047619047619047,0.0,0.527,-0.1
295,이원재,0.258,0.030303030303030304,0.19696969696969696,0.0,0.11363636363636363,0.12878787878787878,0.2537313432835821,1.0,0.7290000000000001,-0.1
296,심우준,0.233,0.006423982869379015,0.20770877944325483,0.004282655246252677,0.12205567451820129,0.1006423982869379,0.2288659793814433,0.7608695652173914,0.59,-0.1
297,정기훈,0.161,0.0,0.4838709677419355,0.06451612903225806,0.2903225806451613,0.06451612903225806,0.21212121212121213,0.0,0.504,-0.12
298,김수환,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
299,백승민,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
300,김용의,0.254,0.014925373134328358,0.22388059701492538,0.0,0.40298507462686567,0.16417910447761194,0.25,0.7,0.625,-0.13
301,김민준,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
302,최재원,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
303,박찬도,0.21899999999999997,0.010416666666666666,0.22916666666666666,0.010416666666666666,0.20833333333333334,0.08333333333333333,0.2222222222222222,0.8333333333333334,0.627,-0.15
304,김병희,0.15,0.05,0.35,0.0,0.2,0.1,0.15,0.0,0.44299999999999995,-0.15
305,박주홍,0.25,0.0,0.4166666666666667,0.0,0.0,0.041666666666666664,0.25,0.0,0.613,-0.15
306,장운호,0.14800000000000002,0.037037037037037035,0.3333333333333333,0.0,0.18518518518518517,0.14814814814814814,0.14814814814814814,0.0,0.503,-0.16
307,김지수,0.16,0.04,0.28,0.0,0.08,0.16,0.16,0.0,0.47200000000000003,-0.17
308,박한결,0.15,0.0,0.4,0.0,0.25,0.05,0.13636363636363635,0.0,0.377,-0.17
309,이홍구,0.19,0.03571428571428571,0.30952380952380953,0.03571428571428571,0.05952380952380952,0.09523809523809523,0.21348314606741572,0.0,0.5870000000000001,-0.17
310,주효상,0.19,0.0,0.30952380952380953,0.0,0.07142857142857142,0.08333333333333333,0.1839080459770115,0.0,0.527,-0.17
311,김응민,0.23,0.0,0.28378378378378377,0.013513513513513514,0.0945945945945946,0.06756756756756757,0.23076923076923078,0.0,0.531,-0.18
312,박준영,0.152,0.0,0.3695652173913043,0.06521739130434782,0.08695652173913043,0.06521739130434782,0.20408163265306123,1.0,0.474,-0.19
313,김재현,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
314,송우현,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
315,이택근,0.193,0.0,0.3684210526315789,0.0,0.08771929824561403,0.12280701754385964,0.19298245614035087,0.0,0.562,-0.2
316,정진기,0.24,0.016,0.272,0.008,0.104,0.12,0.23846153846153847,0.875,0.618,-0.2
317,문선재,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
318,채현우,0.13,0.0,0.34782608695652173,0.0,0.08695652173913043,0.0,0.13043478260869565,1.0,0.341,-0.21
319,장진혁,0.156,0.0,0.1875,0.0,0.0625,0.03125,0.15625,0.6666666666666666,0.489,-0.21
320,서호철,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
321,추재현,0.125,0.0,0.3333333333333333,0.0,0.125,0.0,0.125,0.0,0.375,-0.21
322,배성근,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
323,송광민,0.23199999999999998,0.03308823529411765,0.24632352941176472,0.011029411764705883,0.11029411764705882,0.15808823529411764,0.2391304347826087,0.0,0.649,-0.22
324,이우성,0.203,0.0,0.1864406779661017,0.03389830508474576,0.0847457627118644,0.05084745762711865,0.22950819672131148,1.0,0.519,-0.22
325,송민섭,0.195,0.024390243902439025,0.3170731707317073,0.024390243902439025,0.5121951219512195,0.12195121951219512,0.2,0.5714285714285714,0.633,-0.23
326,천성호,0.209,0.0,0.22388059701492538,0.014925373134328358,0.1044776119402985,0.014925373134328358,0.22058823529411764,0.5,0.5379999999999999,-0.24
327,김동한,0.221,0.0,0.11764705882352941,0.0,0.3382352941176471,0.07352941176470588,0.22058823529411764,0.7142857142857143,0.568,-0.24
328,오선진,0.228,0.010362694300518135,0.20207253886010362,0.010362694300518135,0.07772020725388601,0.08808290155440414,0.22885572139303484,0.0,0.574,-0.25
329,노태형,0.21600000000000003,0.0,0.30392156862745096,0.029411764705882353,0.13725490196078433,0.058823529411764705,0.2358490566037736,0.0,0.56,-0.26
330,최준우,0.233,0.017045454545454544,0.1534090909090909,0.0,0.125,0.07386363636363637,0.2265193370165746,0.0,0.604,-0.28
331,정근우,0.221,0.006711409395973154,0.15436241610738255,0.006711409395973154,0.1476510067114094,0.09395973154362416,0.2222222222222222,0.875,0.5720000000000001,-0.29
332,이재원,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
333,장영석,0.129,0.0,0.22580645161290322,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.15625,0.0,0.37200000000000005,-0.29
334,양우현,0.13,0.0,0.21739130434782608,0.0,0.0,0.0,0.13043478260869565,0.0,0.297,-0.3
335,박승규,0.263,0.00558659217877095,0.1787709497206704,0.01675977653631285,0.1340782122905028,0.07262569832402235,0.26881720430107525,0.4444444444444444,0.639,-0.31
336,임종찬,0.231,0.009259259259259259,0.35185185185185186,0.009259259259259259,0.046296296296296294,0.1111111111111111,0.23636363636363636,0.0,0.602,-0.32
337,안권수,0.27,0.0,0.13513513513513514,0.0,0.2702702702702703,0.08108108108108109,0.2631578947368421,0.6666666666666666,0.57,-0.33
338,홍종표,0.25,0.0,0.1625,0.0,0.0875,0.0875,0.24096385542168675,0.0,0.57,-0.34
339,최정용,0.196,0.017857142857142856,0.26785714285714285,0.0,0.08928571428571429,0.08928571428571429,0.19298245614035087,0.0,0.49200000000000005,-0.35
340,이현석,0.18,0.02,0.3,0.02,0.07,0.07,0.19230769230769232,1.0,0.486,-0.35
341,남태혁,0.19699999999999998,0.015151515151515152,0.3333333333333333,0.0,0.045454545454545456,0.16666666666666666,0.19696969696969696,0.0,0.522,-0.36
342,홍현빈,0.0,0.0,0.2777777777777778,0.0,0.2777777777777778,0.05555555555555555,0.0,0.0,0.217,-0.36
343,구본혁,0.16699999999999998,0.011904761904761904,0.21428571428571427,0.023809523809523808,0.23809523809523808,0.08333333333333333,0.1797752808988764,0.0,0.474,-0.37
344,김헌곤,0.245,0.012048192771084338,0.12048192771084337,0.012048192771084338,0.10441767068273092,0.13654618473895583,0.25296442687747034,0.5833333333333334,0.616,-0.4
345,김영환,0.10562500000000002,0.008415887074987334,0.2739085692671548,0.0075336434256559415,0.08640007943211257,0.049886744242605335,0.10966536693274861,0.16130489182944677,0.2918883333333335,0.0
346,모터,0.114,0.02857142857142857,0.2857142857142857,0.0,0.11428571428571428,0.08571428571428572,0.11428571428571428,0.0,0.335,-0.43
347,유장혁,0.16699999999999998,0.0,0.42857142857142855,0.0,0.07142857142857142,0.0,0.16666666666666666,0.0,0.43,-0.44
348,윤석민,0.192,0.0410958904109589,0.1643835616438356,0.0,0.0547945205479452,0.1643835616438356,0.1917808219178082,0.0,0.5529999999999999,-0.46
349,정현,0.155,0.01818181818181818,0.3090909090909091,0.01818181818181818,0.12727272727272726,0.03636363636363636,0.16521739130434782,0.0,0.489,-0.48
350,김태균,0.21899999999999997,0.009302325581395349,0.19069767441860466,0.009302325581395349,0.06511627906976744,0.13488372093023257,0.22477064220183487,0.0,0.612,-0.53
351,김경호,0.25,0.0,0.15625,0.0,0.14583333333333334,0.08333333333333333,0.24742268041237114,0.2,0.5539999999999999,-0.54
352,호잉,0.19399999999999998,0.03225806451612903,0.27419354838709675,0.008064516129032258,0.0967741935483871,0.11290322580645161,0.2,0.625,0.5760000000000001,-0.54
353,이재원,0.191,0.009302325581395349,0.11162790697674418,0.027906976744186046,0.07906976744186046,0.09767441860465116,0.20982142857142858,0.0,0.527,-0.57
354,이동훈,0.105,0.0,0.3684210526315789,0.02631578947368421,0.13157894736842105,0.02631578947368421,0.1282051282051282,0.0,0.23399999999999999,-0.58
355,강민국,0.214,0.0,0.1941747572815534,0.0,0.14563106796116504,0.06796116504854369,0.2018348623853211,0.0,0.506,-0.58
356,허일,0.179,0.011904761904761904,0.34523809523809523,0.011904761904761904,0.05952380952380952,0.07142857142857142,0.1839080459770115,0.0,0.52,-0.59
357,정상호,0.16699999999999998,0.0,0.34523809523809523,0.0,0.03571428571428571,0.09523809523809523,0.16091954022988506,0.0,0.42200000000000004,-0.63
358,김규민,0.20199999999999999,0.010101010101010102,0.23232323232323232,0.010101010101010102,0.12121212121212122,0.06060606060606061,0.20388349514563106,1.0,0.511,-0.63
359,이상호,0.136,0.0,0.0847457627118644,0.0,0.3050847457627119,0.06779661016949153,0.13333333333333333,0.6,0.33,-0.65
360,신인,0.11574895833333416,0.009579622027474479,0.3423791472207247,0.00715720410347959,0.076242423746111,0.056747678508353376,0.11946499575365159,0.18924922438213124,0.3179217194444444,0.0
