Date,Team_1_Name,Team_2_Name,Team_1_pitcher_name,Team_2_pitcher_name,Team_1_Lineup,Team_2_Lineup,Team_1_Score,Team_2_Score,Win_team
2020-06-04,삼성,LG,백정현,정찬헌,김상수 박찬도 살라디노 이원석 이학주 이성곤 김헌곤 강민호 박승규 ,이천웅 김현수 채은성 라모스 김민성 박용택 정근우 유강남 오지환 ,0,11,1
2020-06-04,두산,KT,알칸타라,김민,박건우 페르난데스 오재일 김재환 최주환 오재원 김재호 박세혁 김인태 ,심우준 배정대 조용호 로하스 박경수 장성우 황재균 문상철 천성호 ,14,8,0
2020-06-04,키움,한화,요키시,김민우,서건창 김하성 이정후 박병호 박동원 전병우 김혜성 허정협 박준태 ,이용규 정은원 호잉 이성열 김태균 최진행 김회성 최재훈 노시환 ,7,3,0
2020-06-04,롯데,KIA,노경은,브룩스,손아섭 전준우 안치홍 이대호 허일 민병헌 오윤석 김준태 마차도 ,김호령 김선빈 터커 최형우 나지완 유민상 장영석 한승택 박찬호 ,3,7,1
2020-06-04,SK,NC,김태훈,루친스키,노수광 최지훈 최정 로맥 정진기 정의윤 최항 이홍구 정현 ,박민우 권희동 나성범 양의지 박석민 강진성 알테어 김찬형 김성욱 ,0,10,1
2020-06-05,KIA,두산,이민우,이영하,김호령 박찬호 터커 최형우 나지완 유민상 장영석 백용환 김규성 ,박건우 페르난데스 오재일 김재환 최주환 오재원 김재호 박세혁 양찬열 ,1,5,1
2020-06-05,LG,키움,임찬규,최원태,이천웅 김현수 채은성 라모스 김민성 박용택 정근우 유강남 오지환 ,김혜성 김하성 이정후 박병호 박동원 전병우 이택근 허정협 박준태 ,3,6,1
2020-06-05,삼성,SK,김대우,핀토,김상수 박찬도 살라디노 김동엽 이성규 박해민 박승규 강민호 김지찬 ,노수광 최지훈 최정 로맥 오준혁 정진기 최항 이흥련 정현 ,1,4,1
2020-06-05,NC,한화,라이트,장시환,박민우 이명기 나성범 양의지 박석민 노진혁 강진성 알테어 권희동 ,이용규 정은원 호잉 김태균 정진호 송광민 노시환 최재훈 김회성 ,13,2,0
2020-06-05,KT,롯데,김민수,서준원,배정대 문상철 조용호 로하스 박경수 황재균 장성우 강민국 김민혁 ,손아섭 전준우 안치홍 이대호 허일 오윤석 한동희 정보근 마차도 ,4,6,1
2020-06-06,KIA,두산,가뇽,플렉센,김호령 김선빈 터커 최형우 나지완 유민상 장영석 한승택 박찬호 ,박건우 페르난데스 오재일 김재환 최주환 박세혁 류지혁 양찬열 권민석 ,3,4,1
2020-06-06,LG,키움,윌슨,이승호,이천웅 김현수 김민성 라모스 박용택 정근우 홍창기 유강남 오지환 ,서건창 전병우 이정후 김하성 김웅빈 이지영 김혜성 박정음 박준태 ,4,5,1
2020-06-06,삼성,SK,최채흥,박종훈,김상수 박해민 살라디노 김동엽 백승민 양우현 이학주 김응민 박승규 ,김강민 최지훈 정의윤 로맥 윤석민 남태혁 최항 이흥련 정현 ,4,6,1
2020-06-06,NC,한화,구창모,채드벨,김성욱 권희동 나성범 양의지 박석민 강진성 알테어 노진혁 지석훈 ,이용규 정은원 송광민 최진행 김태균 김회성 노시환 이해창 정진호 ,14,2,0
2020-06-06,KT,롯데,배제성,스트레일리,심우준 김민혁 조용호 로하스 박경수 황재균 배정대 장성우 문상철 ,손아섭 전준우 안치홍 이대호 허일 오윤석 한동희 정보근 마차도 ,0,1,1
2020-06-07,KIA,두산,임기영,유희관,김호령 김선빈 터커 최형우 나지완 김주찬 한승택 황윤호 박찬호 ,박건우 페르난데스 오재일 김재환 최주환 박세혁 김재호 류지혁 양찬열 ,2,3,1
2020-06-07,LG,키움,차우찬,한현희,이천웅 김현수 박용택 라모스 김민성 홍창기 오지환 이성우 정주현 ,서건창 김하성 이정후 박병호 박동원 전병우 김혜성 허정협 박준태 ,8,1,0
2020-06-07,삼성,SK,뷰캐넌,문승원,김상수 박찬도 살라디노 이성규 최영진 박해민 박승규 강민호 김지찬 ,노수광 최지훈 정의윤 로맥 오준혁 윤석민 최항 이흥련 정현 ,3,0,0
2020-06-07,NC,한화,이재학,김이환,박민우 이명기 나성범 강진성 박석민 노진혁 알테어 김태진 김태군 ,이용규 정은원 김태균 최진행 이성열 정진호 송광민 최재훈 노시환 ,8,2,0
2020-06-07,KT,롯데,데스파이네,박세웅,심우준 김민혁 배정대 로하스 유한준 박경수 문상철 장성우 강민국 ,손아섭 강로한 안치홍 이대호 오윤석 김준태 마차도 한동희 김재유 ,2,5,1
2020-06-09,SK,LG,이건욱,켈리,노수광 최지훈 최정 로맥 정의윤 정진기 이흥련 최항 김성현 ,이천웅 김현수 채은성 라모스 김민성 박용택 정근우 유강남 오지환 ,5,3,0
2020-06-09,KIA,KT,양현종,소형준,김선빈 터커 최형우 나지완 유민상 한승택 최원준 박찬호 나주환 ,심우준 조용호 강백호 유한준 로하스 박경수 장성우 강민국 배정대 ,3,2,0
2020-06-09,키움,삼성,조영건,원태인,서건창 김하성 이정후 박병호 박동원 전병우 허정협 김주형 김규민 ,김상수 박찬도 구자욱 살라디노 이학주 최영진 박해민 강민호 이성규 ,5,3,0
2020-06-09,한화,롯데,서폴드,샘슨,이용규 박정현 최인호 노시환 호잉 김태균 이동훈 박상언 조한민 ,손아섭 전준우 안치홍 이대호 오윤석 김준태 마차도 허일 강로한 ,3,9,1
2020-06-09,두산,NC,조제영,최성영,박건우 페르난데스 오재일 김재환 최주환 김재호 정수빈 정상호 권민석 ,박민우 이명기 나성범 강진성 양의지 박석민 노진혁 알테어 권희동 ,8,12,1
2020-06-10,KIA,KT,브룩스,김민,김호령 터커 최형우 나지완 유민상 한승택 류지혁 박찬호 김규성 ,심우준 조용호 강백호 유한준 로하스 박경수 장성우 천성호 배정대 ,10,0,0
2020-06-10,키움,삼성,요키시,백정현,서건창 김하성 이정후 박병호 박동원 전병우 김혜성 김규민 박준태 ,김상수 박승규 구자욱 살라디노 이성규 이학주 최영진 강민호 박해민 ,1,4,1
2020-06-10,한화,롯데,김민우,노경은,이용규 정은원 최인호 노시환 호잉 김태균 정진호 최재훈 조한민 ,손아섭 전준우 안치홍 이대호 오윤석 김준태 마차도 김재유 강로한 ,2,12,1
2020-06-10,두산,NC,알칸타라,루친스키,정수빈 페르난데스 오재일 김재환 최주환 박세혁 김재호 양찬열 권민석 ,박민우 이명기 나성범 강진성 양의지 박석민 노진혁 알테어 권희동 ,9,1,0
2020-06-11,SK,LG,김태훈,임찬규,김강민 최지훈 최정 로맥 오준혁 윤석민 최항 이홍구 김성현 ,이천웅 김현수 채은성 라모스 김민성 정근우 백승현 이성우 김용의 ,3,4,1
2020-06-11,KIA,KT,이민우,김민수,김호령 터커 나지완 류지혁 백용환 오선우 김주찬 김규성 박찬호 ,조용호 배정대 강백호 유한준 로하스 박경수 장성우 천성호 심우준 ,8,13,1
2020-06-11,키움,삼성,최원태,김대우,서건창 박병호 이정후 김하성 박동원 김혜성 전병우 김규민 박준태 ,김상수 박승규 구자욱 살라디노 이성규 이학주 김동엽 강민호 박해민 ,3,6,1
2020-06-11,한화,롯데,장민재,서준원,정은원 정진호 이용규 호잉 최인호 노시환 노태형 최재훈 박한결 ,손아섭 전준우 안치홍 이대호 오윤석 지성준 마차도 김재유 강로한 ,0,5,1
2020-06-11,두산,NC,이영하,라이트,박건우 페르난데스 오재일 김재환 최주환 김재호 박세혁 정수빈 권민석 ,박민우 이명기 나성범 양의지 강진성 노진혁 알테어 김태군 김태진 ,5,7,1
2020-06-11,SK,LG,핀토,이민호,노수광 최지훈 최정 로맥 정의윤 정진기 최항 이흥련 정현 ,이천웅 김현수 채은성 라모스 박용택 김민성 오지환 유강남 정주현 ,1,3,1
2020-06-12,롯데,LG,스트레일리,윌슨,손아섭 전준우 안치홍 이대호 마차도 지성준 오윤석 한동희 민병헌 ,이천웅 김현수 박용택 채은성 김민성 김호은 정근우 유강남 구본혁 ,2,3,1
2020-06-12,KIA,SK,가뇽,박종훈,김호령 터커 최형우 나지완 류지혁 김주찬 한승택 김규성 박찬호 ,김강민 최지훈 최정 로맥 정의윤 정진기 이흥련 김성현 정현 ,6,3,0
2020-06-12,두산,한화,최원준,채드벨,박건우 페르난데스 최주환 오재일 김재환 김재호 정수빈 정상호 권민석 ,이용규 정은원 호잉 김태균 양성우 노태형 노시환 최재훈 박한결 ,5,2,0
2020-06-12,키움,NC,이승호,구창모,김혜성 박병호 김하성 박동원 이지영 전병우 김규민 허정협 박정음 ,박민우 이명기 나성범 양의지 강진성 박석민 알테어 권희동 김찬형 ,3,2,0
2020-06-13,롯데,LG,박세웅,차우찬,민병헌 전준우 손아섭 이대호 김동한 지성준 오윤석 마차도 한동희 ,이천웅 홍창기 김현수 채은성 유강남 김호은 정근우 오지환 구본혁 ,7,6,0
2020-06-13,KIA,SK,임기영,문승원,김호령 류지혁 터커 나지완 유민상 오선우 한승택 김규성 나주환 ,최지훈 고종욱 최정 로맥 정진기 최항 이흥련 김성현 노수광 ,2,1,0
2020-06-13,두산,한화,유희관,한승주,박건우 페르난데스 최주환 오재일 김재환 김재호 박세혁 정수빈 권민석 ,이용규 정은원 김태균 호잉 김민하 양성우 노시환 최재훈 박한결 ,6,7,1
2020-06-13,KT,삼성,배제성,이승민,조용호 배정대 강백호 유한준 로하스 박경수 천성호 강현우 심우준 ,김지찬 박찬도 구자욱 백승민 박계범 최영진 박승규 김도환 박해민 ,7,4,0
2020-06-13,키움,NC,한현희,이재학,서건창 박병호 이정후 김하성 박동원 전병우 김혜성 허정협 박준태 ,박민우 이명기 나성범 박석민 모창민 권희동 알테어 김태군 김찬형 ,18,5,0
2020-06-13,KT,삼성,데스파이네,뷰캐넌,조용호 배정대 강백호 유한준 로하스 박경수 장성우 천성호 심우준 ,김상수 박찬도 구자욱 살라디노 이학주 백승민 박승규 강민호 박해민 ,3,5,1
2020-06-14,롯데,LG,샘슨,켈리,민병헌 손아섭 전준우 이대호 신본기 김준태 오윤석 한동희 마차도 ,이천웅 김현수 박용택 채은성 김민성 김호은 정근우 유강남 오지환 ,6,10,1
2020-06-14,KIA,SK,양현종,이건욱,김호령 터커 최형우 나지완 류지혁 김주찬 백용환 김규성 박찬호 ,김강민 정의윤 최정 로맥 남태혁 이흥련 정진기 김성현 정현 ,3,4,1
2020-06-14,두산,한화,박종기,서폴드,박건우 정수빈 최주환 페르난데스 김재환 김재호 박세혁 양찬열 이유찬 ,이용규 정은원 호잉 김태균 정진호 노시환 노태형 최재훈 박한결 ,2,3,1
2020-06-14,KT,삼성,소형준,원태인,김민혁 배정대 강백호 로하스 유한준 김영환 천성호 허도환 심우준 ,김상수 구자욱 살라디노 이원석 이학주 이성규 김지찬 강민호 박해민 ,0,12,1
2020-06-14,키움,NC,조영건,김진호,서건창 박병호 이정후 김하성 박동원 전병우 김혜성 허정협 박준태 ,박민우 이명기 나성범 양의지 강진성 권희동 박석민 알테어 김찬형 ,5,9,1
2020-06-16,삼성,두산,백정현,알칸타라,김상수 구자욱 살라디노 이원석 이학주 이성규 박승규 김응민 박해민 ,박건우 정수빈 최주환 페르난데스 김재호 김재환 박세혁 김인태 서예일 ,4,3,0
2020-06-16,롯데,키움,노경은,요키시,김동한 전준우 손아섭 이대호 마차도 김민수 배성근 김준태 민병헌 ,서건창 박병호 이정후 김하성 박동원 김혜성 전병우 허정협 박준태 ,7,5,0
2020-06-16,KT,SK,김민수,핀토,조용호 배정대 강백호 유한준 로하스 황재균 박경수 장성우 천성호 ,최지훈 고종욱 최정 로맥 정의윤 김강민 이흥련 최준우 김성현 ,6,5,0
2020-06-16,LG,한화,정찬헌,장민재,이천웅 오지환 김현수 채은성 박용택 김호은 유강남 정주현 구본혁 ,이용규 양성우 정은원 김태균 노태형 호잉 최재훈 노시환 조한민 ,9,5,0
2020-06-16,NC,KIA,루친스키,브룩스,박민우 이명기 나성범 양의지 강진성 권희동 박석민 알테어 김찬형 ,김호령 터커 최형우 나지완 유민상 한승택 나주환 김규성 박찬호 ,4,7,1
2020-06-17,삼성,두산,김대우,플렉센,김상수 구자욱 살라디노 이원석 이학주 이성규 박승규 김응민 박해민 ,박건우 정수빈 최주환 페르난데스 김재호 김재환 박세혁 국해성 서예일 ,6,3,0
2020-06-17,롯데,키움,서준원,최원태,정훈 손아섭 전준우 이대호 마차도 김민수 김재유 정보근 김동한 ,서건창 전병우 이정후 김하성 허정협 김혜성 이지영 김수환 박준태 ,3,4,1
2020-06-17,KT,SK,조병욱,김태훈,배정대 황재균 조용호 유한준 로하스 박경수 문상철 장성우 심우준 ,최지훈 고종욱 최정 로맥 정의윤 김강민 이흥련 최준우 김성현 ,6,4,0
2020-06-17,LG,한화,임찬규,채드벨,이천웅 오지환 김현수 채은성 정근우 김호은 유강남 정주현 손호영 ,정은원 정진호 이용규 김태균 김민하 호잉 노시환 박상언 조한민 ,7,1,0
2020-06-17,NC,KIA,라이트,이민우,박민우 이명기 나성범 알테어 강진성 모창민 박석민 김태군 김찬형 ,김호령 터커 최형우 나지완 황대인 한승택 나주환 김규성 박찬호 ,6,7,1
2020-06-18,삼성,두산,허윤동,유희관,김상수 구자욱 살라디노 이원석 이학주 이성규 박찬도 김응민 박해민 ,박건우 페르난데스 최주환 김재환 김재호 박세혁 국해성 정수빈 서예일 ,3,7,1
2020-06-18,롯데,키움,스트레일리,이승호,민병헌 전준우 손아섭 이대호 정훈 마차도 안치홍 정보근 김동한 ,서건창 김혜성 이정후 김하성 허정협 이지영 전병우 김규민 박준태 ,2,3,1
2020-06-18,KT,SK,데스파이네,박종훈,김민혁 배정대 조용호 강백호 로하스 황재균 박경수 허도환 심우준 ,최지훈 고종욱 최정 로맥 정의윤 김강민 이흥련 최준우 김성현 ,5,3,0
2020-06-18,LG,한화,윌슨,장시환,홍창기 오지환 김현수 라모스 채은성 김호은 유강남 정주현 구본혁 ,노수광 정은원 이용규 최진행 김태균 호잉 최재훈 노시환 조한민 ,9,7,0
2020-06-19,두산,LG,이영하,차우찬,이유찬 페르난데스 박건우 김재환 최주환 국해성 정상호 백동훈 권민석 ,이천웅 김현수 채은성 라모스 박용택 유강남 오지환 정주현 손호영 ,18,10,0
2020-06-19,SK,키움,문승원,한현희,최지훈 고종욱 최정 로맥 정의윤 정진기 이흥련 최준우 김성현 ,서건창 김혜성 이정후 김하성 박동원 이지영 전병우 허정협 박정음 ,1,2,1
2020-06-19,롯데,KT,박세웅,배제성,손아섭 정훈 전준우 이대호 마차도 안치홍 김준태 한동희 민병헌 ,배정대 조용호 로하스 강백호 유한준 황재균 장성우 천성호 심우준 ,8,9,1
2020-06-19,삼성,KIA,뷰캐넌,가뇽,김상수 박찬도 구자욱 살라디노 이학주 이원석 김지찬 김응민 박해민 ,김호령 터커 최형우 나지완 유민상 한승택 나주환 김규성 박찬호 ,4,5,1
2020-06-19,한화,NC,김범수,구창모,노수광 정은원 이용규 김태균 최진행 김민하 조한민 최재훈 노시환 ,이명기 권희동 강진성 알테어 나성범 박석민 이상호 김태군 박준영 ,1,3,1
2020-06-20,두산,LG,박종기,켈리,정수빈 페르난데스 박건우 김재환 최주환 김재호 박세혁 국해성 이유찬 ,이천웅 김현수 채은성 라모스 박용택 오지환 정주현 이성우 손호영 ,8,2,0
2020-06-20,SK,키움,이건욱,조영건,김강민 최지훈 최정 로맥 고종욱 정진기 이현석 김성현 최준우 ,김혜성 김하성 이정후 박동원 박병호 주효상 허정협 전병우 박준태 ,3,9,1
2020-06-20,롯데,KT,샘슨,소형준,정훈 전준우 손아섭 이대호 민병헌 마차도 안치홍 김준태 한동희 ,배정대 조용호 로하스 강백호 유한준 황재균 박경수 장성우 심우준 ,8,0,0
2020-06-20,삼성,KIA,원태인,임기영,김상수 구자욱 살라디노 이학주 이원석 김헌곤 박승규 김응민 김지찬 ,김호령 터커 최형우 나지완 유민상 한승택 나주환 최정용 박찬호 ,3,6,1
2020-06-20,한화,NC,서폴드,이재학,노수광 호잉 김태균 최진행 이성열 노태형 노시환 최재훈 조한민 ,박민우 이명기 강진성 나성범 권희동 알테어 이상호 김태군 박준영 ,4,3,0
2020-06-21,두산,LG,알칸타라,이민호,박건우 페르난데스 최주환 김재환 김재호 박세혁 국해성 이유찬 김인태 ,이천웅 오지환 김현수 라모스 채은성 박용택 정근우 유강남 구본혁 ,3,1,0
2020-06-21,SK,키움,핀토,요키시,김강민 최지훈 최정 로맥 정의윤 이재원 윤석민 김성현 정현 ,서건창 김하성 이정후 박동원 박병호 허정협 김혜성 박정음 박준태 ,2,7,1
2020-06-21,롯데,KT,노경은,쿠에바스,정훈 전준우 민병헌 이대호 마차도 안치홍 김재유 한동희 김준태 ,배정대 조용호 로하스 강백호 유한준 박경수 황재균 장성우 심우준 ,2,3,1
2020-06-21,삼성,KIA,백정현,양현종,김상수 박승규 구자욱 살라디노 이원석 최영진 이학주 김민수 김헌곤 ,김호령 터커 최형우 나지완 황대인 백용환 나주환 박찬호 최정용 ,12,5,0
2020-06-21,한화,NC,김민우,김진호,노수광 이용규 김태균 최진행 이성열 정은원 노태형 박상언 조한민 ,박민우 이명기 강진성 나성범 권희동 박석민 노진혁 알테어 김형준 ,7,9,1
2020-06-23,키움,LG,최원태,김윤식,서건창 김하성 이정후 박동원 박병호 허정협 김혜성 전병우 박준태 ,이천웅 홍창기 김현수 라모스 박용택 유강남 정근우 오지환 장준원 ,8,3,0
2020-06-23,두산,SK,플렉센,김태훈,허경민 페르난데스 박건우 김재환 최주환 국해성 정수빈 정상호 권민석 ,고종욱 최지훈 최정 로맥 정의윤 정진기 이재원 최준우 김성현 ,9,2,0
2020-06-23,NC,KT,루친스키,데스파이네,박민우 이명기 나성범 양의지 강진성 권희동 노진혁 알테어 김태진 ,조용호 배정대 로하스 강백호 유한준 박경수 황재균 장성우 심우준 ,4,3,0
2020-06-23,한화,삼성,채드벨,최채흥,노수광 이용규 김태균 최진행 송광민 이성열 정은원 최재훈 조한민 ,김상수 구자욱 살라디노 이원석 이학주 최영진 박승규 김응민 김헌곤 ,4,11,1
2020-06-23,KIA,롯데,브룩스,서준원,김호령 터커 최형우 유민상 오선우 한승택 최정용 나주환 박찬호 ,손아섭 허일 전준우 이대호 마차도 한동희 안치홍 정보근 민병헌 ,3,4,1
2020-06-24,한화,삼성,장시환,허윤동,이용규 김민하 김태균 최진행 송광민 장운호 정은원 최재훈 오선진 ,김상수 박해민 구자욱 이원석 이학주 최영진 이성곤 김응민 이성규 ,2,3,1
2020-06-25,키움,LG,한현희,차우찬,서건창 김하성 이정후 박병호 박동원 허정협 김혜성 전병우 박준태 ,이천웅 홍창기 김현수 라모스 김호은 오지환 정근우 이성우 구본혁 ,8,5,0
2020-06-25,두산,SK,이영하,문승원,정수빈 페르난데스 최주환 김재환 허경민 박세혁 국해성 김인태 권민석 ,김경호 최지훈 최정 로맥 고종욱 김강민 이재원 최준우 김성현 ,0,7,1
2020-06-25,NC,KT,구창모,김민수,김태진 이상호 나성범 강진성 모창민 권희동 김성욱 김형준 김찬형 ,배정대 김민혁 로하스 강백호 유한준 황재균 강민국 허도환 심우준 ,6,19,1
2020-06-25,한화,삼성,김범수,뷰캐넌,이용규 정은원 정진호 김태균 이성열 송광민 오선진 최재훈 최인호 ,김헌곤 박계범 이학주 이원석 최영진 김동엽 박승규 김응민 박해민 ,9,2,0
2020-06-25,키움,LG,이승호,윌슨,서건창 김하성 이정후 박병호 허정협 이지영 김혜성 전병우 김규민 ,이천웅 정근우 김현수 라모스 유강남 오지환 정주현 이재원 장준원 ,5,2,0
2020-06-25,NC,KT,라이트,배제성,박민우 이명기 나성범 양의지 강진성 노진혁 박석민 알테어 권희동 ,배정대 조용호 로하스 강백호 유한준 장성우 황재균 천성호 심우준 ,3,1,0
2020-06-25,두산,SK,유희관,박종훈,박건우 페르난데스 최주환 김재환 오재일 허경민 박세혁 김재호 정수빈 ,김경호 최지훈 최정 로맥 정의윤 김강민 이재원 최준우 김성현 ,14,6,0
2020-06-26,NC,두산,이재학,박종기,박민우 이명기 나성범 양의지 강진성 노진혁 박석민 알테어 김성욱 ,허경민 페르난데스 오재일 김재환 최주환 김재호 박세혁 김인태 정수빈 ,9,3,0
2020-06-26,KIA,키움,가뇽,조영건,김호령 김선빈 터커 최형우 나지완 유민상 나주환 한승택 박찬호 ,서건창 김하성 이정후 박병호 박동원 허정협 김혜성 전병우 박준태 ,8,6,0
2020-06-26,LG,SK,켈리,이건욱,이천웅 전민수 김현수 라모스 유강남 오지환 홍창기 정주현 장준원 ,김경호 최지훈 최정 로맥 정의윤 김강민 이재원 최준우 김성현 ,0,7,1
2020-06-26,KT,한화,소형준,서폴드,김민혁 배정대 로하스 강백호 유한준 황재균 천성호 장성우 심우준 ,이용규 정은원 정진호 김태균 강경학 오선진 이성열 최재훈 최인호 ,4,7,1
2020-06-26,삼성,롯데,원태인,스트레일리,김헌곤 박해민 구자욱 이학주 이원석 김동엽 박계범 김민수 김지찬 ,정훈 손아섭 전준우 이대호 마차도 한동희 안치홍 정보근 민병헌 ,6,4,0
2020-06-27,NC,두산,최성영,알칸타라,박민우 권희동 나성범 박석민 알테어 모창민 노진혁 김성욱 김태군 ,허경민 페르난데스 박건우 김재환 오재일 최주환 김재호 정상호 정수빈 ,3,12,1
2020-06-27,KIA,키움,양현종,요키시,김호령 김선빈 터커 최형우 나지완 황대인 나주환 백용환 박찬호 ,서건창 김하성 이정후 박병호 박동원 허정협 김혜성 전병우 박준태 ,0,2,1
2020-06-27,LG,SK,정찬헌,핀토,이천웅 오지환 김현수 라모스 유강남 김호은 홍창기 정주현 장준원 ,김경호 최지훈 최정 로맥 고종욱 김강민 이재원 최준우 김성현 ,3,0,0
2020-06-27,KT,한화,쿠에바스,김민우,조용호 배정대 로하스 강백호 박경수 황재균 김민혁 허도환 심우준 ,이용규 정은원 정진호 김태균 강경학 오선진 이성열 최재훈 최인호 ,7,2,0
2020-06-27,삼성,롯데,백정현,샘슨,김상수 박해민 구자욱 이학주 이성곤 김동엽 김헌곤 강민호 김지찬 ,정훈 전준우 손아섭 이대호 한동희 마차도 안치홍 김준태 민병헌 ,6,1,0
2020-06-28,NC,두산,루친스키,플렉센,박민우 권희동 강진성 양의지 박석민 노진혁 알테어 김태진 김성욱 ,허경민 페르난데스 오재일 김재환 최주환 박세혁 국해성 정수빈 권민석 ,5,0,0
2020-06-28,KIA,키움,브룩스,최원태,김호령 김선빈 터커 최형우 나지완 유민상 나주환 한승택 박찬호 ,서건창 김혜성 이정후 박병호 박동원 허정협 김규민 전병우 박준태 ,0,1,1
2020-06-28,LG,SK,임찬규,김주한,이천웅 오지환 김현수 라모스 유강남 김호은 홍창기 정주현 장준원 ,김경호 정진기 최정 로맥 고종욱 이재원 최준우 김성현 최지훈 ,4,0,0
2020-06-28,KT,한화,데스파이네,채드벨,배정대 황재균 로하스 강백호 유한준 박경수 장성우 오태곤 심우준 ,이용규 오선진 정은원 김태균 이성열 송광민 최인호 박상언 정진호 ,8,4,0
2020-06-28,삼성,롯데,김대우,박세웅,김상수 박해민 구자욱 이성곤 김헌곤 김동엽 강민호 김호재 김지찬 ,김재유 손아섭 전준우 이대호 김준태 신본기 안치홍 마차도 정훈 ,3,7,1
2020-06-30,KT,LG,김민수,이민호,배정대 황재균 로하스 강백호 유한준 박경수 김민혁 장성우 심우준 ,이천웅 오지환 김현수 라모스 채은성 정근우 홍창기 유강남 장준원 ,3,4,1
2020-06-30,두산,키움,유희관,이승호,허경민 페르난데스 오재일 김재환 최주환 국해성 정수빈 정상호 권민석 ,서건창 김혜성 이정후 박병호 박동원 허정협 이지영 전병우 박준태 ,2,11,1
2020-06-30,SK,삼성,박종훈,최채흥,최지훈 로맥 최정 정의윤 남태혁 김강민 이재원 최준우 김성현 ,김상수 구자욱 김동엽 이성곤 강민호 박해민 이원석 박승규 김지찬 ,1,4,1
2020-06-30,롯데,NC,김대우,라이트,손아섭 전준우 정훈 이대호 마차도 김준태 안치홍 한동희 민병헌 ,박민우 권희동 나성범 양의지 박석민 알테어 노진혁 강진성 이명기 ,10,8,0
2020-07-01,KT,LG,배제성,차우찬,배정대 황재균 로하스 강백호 유한준 박경수 오태곤 장성우 심우준 ,이천웅 오지환 김현수 라모스 채은성 홍창기 유강남 정주현 장준원 ,11,5,0
2020-07-01,두산,키움,이영하,한현희,박건우 페르난데스 오재일 김재환 최주환 허경민 오재원 박세혁 국해성 ,서건창 이지영 이정후 박병호 박동원 김하성 김혜성 허정협 박준태 ,14,5,0
2020-07-01,SK,삼성,문승원,뷰캐넌,김경호 최지훈 로맥 최정 채태인 고종욱 이재원 최준우 김성현 ,김상수 구자욱 이성곤 이원석 김헌곤 김동엽 박해민 강민호 김지찬 ,1,7,1
2020-07-01,한화,KIA,장시환,임기영,이용규 정은원 오선진 김태균 최인호 송광민 이성열 최재훈 정진호 ,김선빈 터커 최형우 나지완 유민상 김호령 나주환 한승택 박찬호 ,3,4,1
2020-07-01,롯데,NC,장원삼,구창모,민병헌 김동한 한동희 정훈 김재유 허일 마차도 김준태 신본기 ,이명기 권희동 나성범 양의지 알테어 박석민 모창민 노진혁 김태진 ,2,6,1
2020-07-02,KT,LG,조병욱,켈리,배정대 황재균 로하스 강백호 유한준 박경수 오태곤 허도환 심우준 ,이천웅 오지환 김현수 라모스 채은성 정근우 홍창기 이성우 장준원 ,4,3,0
2020-07-02,두산,키움,박종기,조영건,박건우 페르난데스 오재일 김재환 최주환 허경민 오재원 박세혁 국해성 ,서건창 김하성 이정후 박병호 박동원 이지영 김혜성 전병우 김규민 ,7,10,1
2020-07-02,SK,삼성,이건욱,원태인,최지훈 고종욱 로맥 최정 채태인 김강민 이재원 최준우 김성현 ,김상수 박해민 구자욱 이원석 이성곤 김헌곤 김동엽 강민호 김지찬 ,2,6,1
2020-07-02,한화,KIA,서폴드,이민우,이용규 정은원 오선진 김태균 최재훈 강경학 최인호 송광민 정진호 ,김선빈 터커 최형우 나지완 유민상 김호령 나주환 한승택 박찬호 ,1,7,1
2020-07-02,롯데,NC,스트레일리,이재학,정훈 손아섭 안치홍 이대호 전준우 한동희 민병헌 정보근 마차도 ,김태진 이명기 나성범 알테어 박석민 권희동 노진혁 강진성 김태군 ,7,9,1
2020-07-03,한화,두산,김범수,알칸타라,이용규 정은원 김태균 최진행 최재훈 오선진 송광민 유장혁 정진호 ,박건우 페르난데스 오재일 김재환 최주환 허경민 오재원 박세혁 국해성 ,1,2,1
2020-07-03,키움,KT,요키시,데스파이네,서건창 김하성 이정후 박병호 허정협 박동원 김혜성 전병우 박준태 ,배정대 황재균 로하스 문상철 유한준 강민국 허도환 김민혁 심우준 ,2,3,1
2020-07-03,LG,삼성,윌슨,백정현,이천웅 김현수 채은성 라모스 유강남 오지환 정주현 김용의 장준원 ,김상수 구자욱 김동엽 이성곤 박해민 최영진 송준석 강민호 김지찬 ,7,9,1
2020-07-03,SK,롯데,핀토,샘슨,최지훈 오준혁 최정 로맥 채태인 최준우 이현석 김성현 김경호 ,손아섭 정훈 전준우 이대호 마차도 김준태 안치홍 한동희 김재유 ,7,4,0
2020-07-03,KIA,NC,가뇽,최성영,김선빈 터커 최형우 나지완 유민상 김호령 나주환 한승택 박찬호 ,이명기 권희동 나성범 알테어 박석민 노진혁 강진성 김태군 김태진 ,8,2,0
2020-07-04,한화,두산,김민우,플렉센,이용규 정은원 최진행 김태균 최재훈 오선진 정진호 송광민 장운호 ,박건우 페르난데스 오재일 김재환 최주환 허경민 오재원 박세혁 정수빈 ,6,2,0
2020-07-04,키움,KT,최원태,쿠에바스,서건창 김하성 이정후 박병호 허정협 박동원 이지영 김혜성 박준태 ,조용호 황재균 로하스 강백호 장성우 배정대 문상철 천성호 심우준 ,10,6,0
