Date,Team_1_Name,Team_2_Name,Team_1_pitcher_name,Team_2_pitcher_name,Team_1_Lineup,Team_2_Lineup,Team_1_Score,Team_2_Score,Win_team
2018-04-25,넥센,LG,브리검,차우찬,이정후 고종욱 김하성 초이스 장영석 김민성 이택근 김혜성 김재현 ,이형종 오지환 박용택 김현수 채은성 유강남 김용의 양석환 강승호 ,1,2,1
2018-04-25,두산,SK,린드블럼,산체스,류지혁 정진호 박건우 김재환 양의지 최주환 김재호 김민혁 오재원 ,노수광 한유섬 최정 로맥 김동엽 최승준 이재원 나주환 김성현 ,6,7,1
2018-04-25,롯데,kt,듀브론트,피어밴드,전준우 문규현 손아섭 이대호 민병헌 김문호 한동희 신본기 나종덕 ,심우준 로하스 유한준 윤석민 박경수 황재균 장성우 김사연 오태곤 ,5,4,0
2018-04-25,NC,삼성,베렛,김대우,박민우 이종욱 나성범 스크럭스 박석민 모창민 노진혁 김성욱 정범모 ,박해민 김상수 이원석 러프 김헌곤 강민호 박찬도 이성곤 강한울 ,9,2,0
2018-04-25,한화,KIA,샘슨,헥터,이용규 하주석 송광민 호잉 김태균 정근우 양성우 김회성 지성준 ,김선빈 버나디나 김주찬 최형우 나지완 서동욱 정성훈 김민식 이명기 ,3,2,0
2018-04-26,넥센,LG,신재영,소사,이정후 이택근 고종욱 초이스 김하성 김민성 장영석 박동원 김혜성 ,이형종 오지환 박용택 김현수 채은성 양석환 김용의 정상호 강승호 ,1,11,1
2018-04-26,두산,SK,장원준,켈리,정진호 조수행 박건우 김재환 양의지 최주환 김재호 오재일 오재원 ,노수광 한유섬 최정 로맥 김동엽 최승준 이재원 나주환 김성현 ,4,5,1
2018-04-26,롯데,kt,윤성빈,고영표,김문호 문규현 손아섭 이대호 채태인 민병헌 한동희 신본기 나종덕 ,심우준 강백호 유한준 박경수 황재균 로하스 오태곤 이준수 박기혁 ,2,5,1
2018-04-26,NC,삼성,김정훈,윤성환,박민우 이종욱 나성범 최준석 박석민 모창민 노진혁 김성욱 정범모 ,박해민 김상수 이원석 러프 김헌곤 배영섭 박찬도 손주인 권정웅 ,5,2,0
2018-04-26,한화,KIA,휠러,양현종,이용규 정근우 송광민 호잉 김태균 하주석 양성우 김회성 지성준 ,김선빈 버나디나 김주찬 최형우 나지완 정성훈 홍재호 김민식 이명기 ,3,1,0
2018-04-27,삼성,LG,아델만,임찬규,박해민 김상수 이원석 러프 김헌곤 손주인 박찬도 강한울 권정웅 ,이형종 오지환 박용택 김현수 채은성 유강남 김용의 양석환 강승호 ,2,9,1
2018-04-27,SK,넥센,김광현,한현희,노수광 한유섬 최정 로맥 김동엽 정진기 이재원 김성현 박성한 ,이정후 이택근 김하성 초이스 김민성 장영석 임병욱 박동원 김지수 ,8,3,0
2018-04-27,KIA,kt,한승혁,금민철,김선빈 버나디나 김주찬 최형우 나지완 정성훈 홍재호 백용환 이명기 ,심우준 강백호 유한준 윤석민 황재균 로하스 박경수 오태곤 장성우 ,8,3,0
2018-04-27,한화,롯데,배영수,노경은,이용규 하주석 송광민 호잉 김태균 이성열 정근우 양성우 최재훈 ,손아섭 문규현 이병규 이대호 민병헌 김문호 한동희 신본기 나종덕 ,3,5,1
2018-04-27,두산,NC,후랭코프,이재학,류지혁 최주환 박건우 김재환 오재일 김재호 오재원 김인태 박세혁 ,박민우 이종욱 나성범 스크럭스 박석민 모창민 노진혁 김성욱 정범모 ,6,2,0
2018-04-28,삼성,LG,보니야,김대현,박해민 김상수 이원석 러프 김헌곤 강민호 손주인 배영섭 강한울 ,이형종 오지환 박용택 김현수 채은성 유강남 김용의 양석환 강승호 ,4,6,1
2018-04-28,SK,넥센,박종훈,로저스,노수광 한유섬 최정 로맥 김동엽 최승준 이재원 최항 나주환 ,이정후 임병욱 이택근 김하성 고종욱 김민성 김규민 김혜성 박동원 ,6,4,0
2018-04-28,KIA,kt,팻딘,주권,김선빈 버나디나 김주찬 최형우 정성훈 서동욱 이영욱 김민식 이명기 ,심우준 박경수 유한준 윤석민 황재균 오태곤 로하스 장성우 김사연 ,2,9,1
2018-04-28,한화,롯데,김재영,레일리,이용규 정근우 송광민 호잉 김태균 하주석 오선진 최재훈 양성우 ,손아섭 황진수 이병규 이대호 채태인 김문호 번즈 신본기 나종덕 ,4,2,0
2018-04-28,두산,NC,유희관,왕웨이중,류지혁 허경민 박건우 김재환 양의지 김재호 김민혁 박세혁 정진호 ,박민우 김성욱 나성범 스크럭스 박석민 모창민 이종욱 지석훈 정범모 ,1,5,1
2018-04-29,삼성,LG,장원삼,윌슨,박해민 김상수 이원석 러프 강민호 김헌곤 손주인 박찬도 강한울 ,이형종 오지환 박용택 김현수 채은성 유강남 양석환 윤형준 강승호 ,8,7,0
2018-04-29,SK,넥센,문승원,김성민,노수광 나주환 최정 로맥 김동엽 정의윤 김성현 박성한 이성우 ,이정후 임병욱 이택근 김하성 초이스 장영석 김규민 김혜성 박동원 ,5,8,1
2018-04-29,KIA,kt,임기영,니퍼트,버나디나 이명기 김주찬 최형우 나지완 서동욱 최정민 김민식 김선빈 ,강백호 박경수 유한준 황재균 로하스 오태곤 박기혁 장성우 심우준 ,3,5,1
2018-04-29,한화,롯데,김진욱,김원중,이용규 정근우 김태균 호잉 이성열 양성우 최재훈 오선진 하주석 ,전준우 번즈 손아섭 이대호 이병규 민병헌 정훈 신본기 나종덕 ,3,4,1
2018-04-29,두산,NC,이영하,정수민,최주환 허경민 박건우 김재환 양의지 오재일 김재호 오재원 김인태 ,이재율 김성욱 오영수 나성범 모창민 박석민 노진혁 지석훈 정범모 ,7,1,0
2018-05-01,kt,두산,피어밴드,린드블럼,심우준 박경수 유한준 황재균 로하스 오태곤 강백호 장성우 박기혁 ,최주환 허경민 박건우 김재환 양의지 김재호 김민혁 오재원 정진호 ,2,4,1
2018-05-01,LG,한화,차우찬,샘슨,이형종 오지환 박용택 김현수 채은성 유강남 김용의 양석환 강승호 ,이용규 양성우 송광민 호잉 김태균 정근우 이성열 오선진 지성준 ,5,6,1
2018-05-01,SK,삼성,산체스,김대우,노수광 한유섬 최정 로맥 정진기 김동엽 이재원 나주환 최항 ,박해민 김상수 이원석 러프 강민호 김헌곤 손주인 이성곤 박찬도 ,12,3,0
2018-05-01,KIA,롯데,헥터,듀브론트,버나디나 나지완 김주찬 최형우 안치홍 정성훈 이범호 김민식 김선빈 ,전준우 손아섭 이병규 이대호 민병헌 정훈 번즈 신본기 나종덕 ,0,4,1
2018-05-01,넥센,NC,브리검,베렛,이정후 임병욱 이택근 김하성 고종욱 장영석 김규민 김혜성 김재현 ,이상호 김성욱 나성범 스크럭스 모창민 박석민 노진혁 이종욱 정범모 ,13,4,0
2018-05-02,LG,한화,소사,휠러,이형종 오지환 박용택 김현수 채은성 양석환 윤형준 정상호 박지규 ,이용규 양성우 송광민 호잉 김태균 이성열 하주석 오선진 최재훈 ,3,4,1
2018-05-02,SK,삼성,켈리,윤성환,노수광 한유섬 최정 로맥 정진기 김동엽 이재원 나주환 김성현 ,박해민 김상수 이원석 러프 김헌곤 강민호 김성훈 손주인 박찬도 ,7,4,0
2018-05-02,KIA,롯데,양현종,박시영,이명기 버나디나 김주찬 최형우 나지완 안치홍 이범호 김민식 김선빈 ,번즈 손아섭 전준우 이대호 민병헌 정훈 한동희 신본기 나종덕 ,12,6,0
2018-05-02,넥센,NC,신재영,김정훈,이정후 임병욱 이택근 김하성 고종욱 장영석 김규민 김혜성 박동원 ,이상호 김성욱 나성범 스크럭스 이원재 모창민 노진혁 이종욱 정범모 ,8,13,1
2018-05-03,kt,두산,금민철,후랭코프,심우준 박경수 유한준 황재균 로하스 오태곤 강백호 이해창 박기혁 ,정진호 허경민 박건우 김재환 양의지 김민혁 오재일 오재원 류지혁 ,3,2,0
2018-05-03,LG,한화,임찬규,배영수,임훈 오지환 박용택 김현수 채은성 유강남 김용의 양석환 박지규 ,이용규 양성우 송광민 호잉 김태균 이성열 하주석 오선진 최재훈 ,3,7,1
2018-05-03,SK,삼성,김태훈,아델만,노수광 한유섬 최정 로맥 이재원 정진기 김동엽 나주환 김성현 ,배영섭 김상수 이원석 러프 김헌곤 강민호 손주인 최영진 박찬도 ,4,8,1
2018-05-03,KIA,롯데,한승혁,레일리,김선빈 버나디나 김주찬 이범호 안치홍 정성훈 백용환 유재신 이명기 ,전준우 손아섭 이병규 이대호 민병헌 번즈 문규현 신본기 김사훈 ,4,5,1
2018-05-03,넥센,NC,한현희,이재학,이정후 임병욱 이택근 김하성 고종욱 장영석 김규민 김혜성 박동원 ,이상호 김성욱 나성범 스크럭스 모창민 박석민 노진혁 이종욱 신진호 ,13,9,0
2018-05-04,두산,LG,유희관,김대현,최주환 김인태 박건우 김재환 양의지 오재일 오재원 허경민 류지혁 ,이형종 오지환 박용택 김현수 채은성 유강남 양석환 김재율 박지규 ,11,8,0
2018-05-04,롯데,SK,노경은,박종훈,민병헌 손아섭 이병규 이대호 채태인 번즈 문규현 신본기 나종덕 ,노수광 한유섬 최정 로맥 이재원 정진기 정의윤 김성현 박성한 ,4,5,1
2018-05-04,넥센,kt,로저스,주권,이정후 임병욱 이택근 김하성 김규민 장영석 송성문 김혜성 박동원 ,강백호 로하스 유한준 황재균 윤석민 이해창 이진영 심우준 박기혁 ,11,1,0
2018-05-04,한화,삼성,김재영,보니야,이용규 양성우 송광민 호잉 김태균 이성열 정근우 하주석 최재훈 ,박해민 김상수 이원석 러프 김헌곤 강민호 박한이 강한울 박찬도 ,9,6,0
2018-05-04,NC,KIA,정수민,팻딘,이상호 김성욱 나성범 스크럭스 모창민 박석민 노진혁 이종욱 정범모 ,버나디나 김선빈 안치홍 최형우 김주찬 나지완 이범호 김민식 이명기 ,6,5,0
2018-05-05,두산,LG,장원준,윌슨,김인태 정진호 최주환 김재환 양의지 오재원 오재일 허경민 류지혁 ,이형종 오지환 박용택 김현수 채은성 유강남 양석환 김재율 박지규 ,3,0,0
2018-05-05,롯데,SK,김원중,문승원,전준우 문규현 손아섭 이대호 이병규 민병헌 번즈 신본기 나종덕 ,정진기 한유섬 최정 로맥 이재원 김동엽 최승준 김성현 나주환 ,8,1,0
2018-05-05,넥센,kt,최원태,니퍼트,이정후 임병욱 이택근 김하성 김규민 장영석 송성문 김혜성 박동원 ,강백호 박경수 유한준 황재균 이해창 로하스 윤석민 장성우 심우준 ,10,1,0
2018-05-05,한화,삼성,김민우,장원삼,김민하 양성우 송광민 호잉 김태균 이성열 하주석 오선진 최재훈 ,박해민 김상수 이원석 러프 김헌곤 강민호 박한이 손주인 김성훈 ,3,8,1
2018-05-05,NC,KIA,김정훈,임기영,이재율 김성욱 노진혁 나성범 모창민 박석민 최준석 도태훈 정범모 ,버나디나 김선빈 안치홍 최형우 김주찬 나지완 이범호 김민식 이명기 ,4,12,1
2018-05-06,두산,LG,린드블럼,차우찬,정진호 허경민 최주환 김재환 양의지 김재호 오재일 오재원 김인태 ,이형종 오지환 박용택 김현수 채은성 유강남 김용의 양석환 박지규 ,13,5,0
2018-05-06,NC,KIA,베렛,헥터,이재율 김성욱 나성범 스크럭스 박석민 모창민 노진혁 이상호 정범모 ,버나디나 김선빈 안치홍 최형우 김주찬 나지완 이범호 김민식 이명기 ,3,11,1
2018-05-08,롯데,LG,듀브론트,소사,전준우 김문호 손아섭 이대호 이병규 문규현 번즈 신본기 나종덕 ,이형종 오지환 박용택 김현수 채은성 문선재 정주현 정상호 윤진호 ,4,2,0
2018-05-08,한화,넥센,샘슨,브리검,이용규 양성우 송광민 호잉 김태균 이성열 하주석 지성준 오선진 ,이정후 임병욱 이택근 김하성 김규민 장영석 송성문 김혜성 김재현 ,10,9,0
2018-05-08,삼성,kt,윤성환,고영표,박해민 김상수 이원석 러프 김헌곤 구자욱 강민호 박한이 강한울 ,강백호 로하스 유한준 황재균 윤석민 박경수 오태곤 장성우 심우준 ,9,4,0
2018-05-08,두산,KIA,현도훈,양현종,정진호 허경민 최주환 김재환 양의지 김재호 오재일 오재원 조수행 ,버나디나 김선빈 안치홍 최형우 김주찬 나지완 이범호 김민식 이명기 ,0,10,1
2018-05-08,SK,NC,켈리,최성영,노수광 나주환 최정 로맥 이재원 김동엽 최승준 김성현 정의윤 ,이종욱 김성욱 나성범 스크럭스 박석민 최준석 손시헌 지석훈 정범모 ,0,9,1
2018-05-09,롯데,LG,윤성빈,임찬규,전준우 김문호 손아섭 이대호 민병헌 문규현 번즈 신본기 나종덕 ,이형종 오지환 박용택 김현수 채은성 유강남 김용의 양석환 정주현 ,2,3,1
2018-05-09,한화,넥센,휠러,신재영,이용규 양성우 송광민 호잉 김태균 이성열 하주석 최재훈 정은원 ,이정후 김규민 이택근 김하성 초이스 장영석 송성문 김지수 박동원 ,4,1,0
2018-05-09,삼성,kt,아델만,금민철,박해민 김상수 이원석 강민호 김헌곤 구자욱 박한이 손주인 김성훈 ,심우준 로하스 유한준 황재균 박경수 이해창 오태곤 전민수 박기혁 ,5,4,0
2018-05-09,두산,KIA,후랭코프,한승혁,조수행 김인태 최주환 김재환 양의지 오재일 김재호 오재원 허경민 ,버나디나 김선빈 안치홍 최형우 김주찬 나지완 이범호 김민식 이명기 ,13,7,0
2018-05-09,SK,NC,김태훈,이재학,노수광 한유섬 로맥 이재원 정진기 정의윤 최항 김성현 나주환 ,이종욱 김성욱 나성범 스크럭스 모창민 박석민 손시헌 지석훈 정범모 ,6,5,0
2018-05-10,롯데,LG,레일리,김대현,전준우 문규현 손아섭 이대호 채태인 김문호 신본기 번즈 김사훈 ,이형종 오지환 박용택 김현수 채은성 유강남 양석환 정주현 문선재 ,7,2,0
2018-05-10,한화,넥센,김재영,로저스,이용규 양성우 송광민 호잉 김태균 이성열 하주석 최재훈 정은원 ,이정후 임병욱 이택근 김하성 초이스 김규민 송성문 김혜성 박동원 ,3,1,0
2018-05-10,삼성,kt,보니야,주권,박해민 김상수 구자욱 러프 이원석 강민호 박한이 김헌곤 강한울 ,황재균 박경수 로하스 유한준 윤석민 강백호 장성우 박기혁 전민수 ,4,5,1
2018-05-10,두산,KIA,이영하,팻딘,최주환 허경민 박건우 김재환 양의지 오재일 김재호 오재원 정진호 ,버나디나 김선빈 안치홍 최형우 김주찬 나지완 이범호 김민식 이명기 ,5,6,1
2018-05-10,SK,NC,박종훈,정수민,노수광 한유섬 최정 로맥 이재원 정진기 정의윤 김성현 박성한 ,김성욱 노진혁 나성범 스크럭스 모창민 박석민 이원재 손시헌 정범모 ,6,2,0
2018-05-11,넥센,두산,한현희,장원준,이정후 임병욱 이택근 김하성 장영석 김규민 초이스 김혜성 박동원 ,최주환 조수행 박건우 김재환 오재일 오재원 김재호 박세혁 정진호 ,10,5,0
2018-05-11,LG,SK,윌슨,문승원,이형종 오지환 박용택 김현수 채은성 유강남 이천웅 양석환 정주현 ,노수광 정진기 최정 로맥 한유섬 김동엽 김성현 나주환 이성우 ,14,9,0
2018-05-11,NC,한화,구창모,배영수,이종욱 김성욱 나성범 스크럭스 모창민 박석민 손시헌 지석훈 정범모 ,이용규 김민하 송광민 호잉 김태균 김회성 하주석 최재훈 오선진 ,4,2,0
2018-05-11,KIA,삼성,임기영,장원삼,버나디나 김선빈 안치홍 최형우 정성훈 나지완 이범호 백용환 이명기 ,박해민 김헌곤 구자욱 러프 이원석 박한이 김성훈 강한울 이지영 ,3,8,1
2018-05-11,kt,롯데,니퍼트,노경은,심우준 강백호 로하스 유한준 윤석민 황재균 박경수 장성우 전민수 ,전준우 문규현 손아섭 이대호 채태인 김문호 신본기 번즈 나종덕 ,2,6,1
2018-05-13,넥센,두산,최원태,린드블럼,이정후 임병욱 송성문 김하성 장영석 김규민 초이스 김혜성 박동원 ,최주환 정진호 박건우 김재환 양의지 오재일 오재원 허경민 김재호 ,2,1,0
2018-05-13,LG,SK,소사,김광현,이형종 오지환 박용택 김현수 채은성 양석환 이천웅 정상호 정주현 ,노수광 한유섬 최정 로맥 이재원 정진기 김동엽 김성현 나주환 ,0,10,1
2018-05-13,NC,한화,베렛,샘슨,박민우 김성욱 나성범 스크럭스 최준석 노진혁 이종욱 손시헌 정범모 ,이용규 양성우 송광민 호잉 김태균 이성열 하주석 지성준 정은원 ,0,4,1
2018-05-13,KIA,삼성,헥터,김대우,버나디나 김선빈 안치홍 최형우 정성훈 서동욱 이범호 김민식 이명기 ,박해민 김상수 구자욱 러프 김헌곤 박한이 손주인 강한울 이지영 ,8,7,0
2018-05-13,kt,롯데,고영표,김원중,심우준 전민수 로하스 윤석민 유한준 황재균 박경수 장성우 이진영 ,전준우 문규현 손아섭 이병규 채태인 김문호 신본기 번즈 나종덕 ,1,3,1
2018-05-15,SK,두산,켈리,후랭코프,노수광 한유섬 최정 로맥 이재원 정의윤 김동엽 김성현 나주환 ,오재원 허경민 박건우 김재환 양의지 최주환 오재일 김재호 정진호 ,4,6,1
2018-05-15,KIA,넥센,양현종,브리검,버나디나 이명기 안치홍 최형우 김주찬 나지완 이범호 김민식 황윤호 ,김규민 임병욱 이택근 초이스 장영석 홍성갑 송성문 김혜성 김재현 ,2,1,0
2018-05-15,kt,한화,금민철,휠러,심우준 이창진 박경수 윤석민 유한준 황재균 이해창 로하스 박기혁 ,이용규 양성우 송광민 호잉 김태균 이성열 하주석 최재훈 오선진 ,3,0,0
2018-05-15,LG,삼성,차우찬,아델만,이형종 오지환 박용택 김현수 채은성 유강남 이천웅 양석환 정주현 ,김상수 김헌곤 구자욱 러프 이원석 강민호 박한이 손주인 박해민 ,2,4,1
2018-05-15,롯데,NC,듀브론트,이재학,전준우 문규현 손아섭 이대호 채태인 김문호 신본기 번즈 나종덕 ,박민우 김성욱 나성범 스크럭스 모창민 윤병호 노진혁 손시헌 윤여운 ,5,3,0
2018-05-16,SK,두산,산체스,이영하,노수광 한유섬 최정 로맥 이재원 정진기 정의윤 김성현 나주환 ,오재원 허경민 박건우 김재환 양의지 최주환 오재일 김재호 김인태 ,3,5,1
2018-05-16,KIA,넥센,한승혁,신재영,김선빈 이명기 안치홍 최형우 김주찬 나지완 이범호 이영욱 김민식 ,김규민 임병욱 이택근 초이스 장영석 김민성 송성문 김혜성 박동원 ,7,8,1
2018-05-16,kt,한화,주권,김재영,심우준 로하스 박경수 윤석민 유한준 황재균 이진영 장성우 강백호 ,이용규 양성우 김태균 호잉 이성열 하주석 김태연 최재훈 정은원 ,4,5,1
2018-05-16,LG,삼성,임찬규,윤성환,이형종 오지환 박용택 김현수 채은성 양석환 이천웅 유강남 정주현 ,박해민 김상수 구자욱 러프 이원석 김헌곤 박한이 강민호 손주인 ,8,7,0
2018-05-17,KIA,넥센,팻딘,로저스,김선빈 이명기 안치홍 최형우 김주찬 나지완 이범호 김민식 이영욱 ,김규민 임병욱 이택근 초이스 장영석 김민성 김지수 김혜성 박동원 ,2,8,1
2018-05-17,kt,한화,니퍼트,김민우,정현 로하스 박경수 윤석민 유한준 황재균 이진영 장성우 오태곤 ,이용규 하주석 송광민 호잉 김태균 이성열 최진행 최재훈 정은원 ,3,5,1
2018-05-17,LG,삼성,윌슨,백정현,이형종 오지환 박용택 김현수 채은성 양석환 이천웅 유강남 정주현 ,박해민 김헌곤 구자욱 러프 이원석 박한이 강민호 김성훈 손주인 ,8,5,0
2018-05-17,롯데,NC,레일리,구창모,전준우 오윤석 손아섭 이대호 신본기 정훈 번즈 김문호 김사훈 ,박민우 김성욱 나성범 스크럭스 최준석 모창민 윤병호 손시헌 윤여운 ,7,0,0
2018-05-18,한화,LG,배영수,김대현,이용규 양성우 송광민 호잉 김태균 이성열 하주석 최재훈 정은원 ,이형종 오지환 박용택 김현수 채은성 양석환 이천웅 유강남 정주현 ,4,3,0
2018-05-18,삼성,넥센,보니야,한현희,박해민 김헌곤 구자욱 러프 이원석 박한이 강민호 강한울 김성훈 ,김규민 임병욱 이택근 초이스 장영석 김민성 송성문 김혜성 박동원 ,5,0,0
2018-05-18,NC,kt,왕웨이중,박세진,박민우 김성욱 나성범 스크럭스 모창민 최준석 윤병호 손시헌 윤여운 ,정현 로하스 박경수 윤석민 유한준 황재균 이해창 오태곤 이창진 ,6,1,0
2018-05-18,SK,KIA,박종훈,임기영,노수광 김재현 최정 로맥 이재원 한유섬 정의윤 김성현 나주환 ,이명기 최정민 안치홍 최형우 김주찬 정성훈 이범호 김민식 김선빈 ,1,5,1
2018-05-18,두산,롯데,이용찬,노경은,오재원 허경민 박건우 김재환 양의지 최주환 오재일 김재호 김인태 ,전준우 오윤석 손아섭 이대호 채태인 이병규 번즈 신본기 나종덕 ,7,1,0
2018-05-19,한화,LG,샘슨,소사,이용규 정근우 송광민 호잉 김태균 이성열 하주석 최진행 지성준 ,이형종 오지환 박용택 김현수 채은성 양석환 이천웅 정상호 정주현 ,2,1,0
2018-05-19,삼성,넥센,최채흥,최원태,박해민 김헌곤 구자욱 러프 이원석 박한이 강민호 강한울 김성훈 ,김규민 임병욱 이택근 초이스 장영석 김민성 송성문 김혜성 박동원 ,3,6,1
2018-05-19,NC,kt,최성영,고영표,박민우 노진혁 나성범 스크럭스 이원재 모창민 윤병호 손시헌 윤여운 ,정현 로하스 황재균 윤석민 유한준 박경수 강백호 장성우 심우준 ,2,3,1
2018-05-19,SK,KIA,김광현,헥터,노수광 정진기 최정 로맥 이재원 한유섬 김동엽 김성현 나주환 ,이명기 최정민 안치홍 나지완 김주찬 김주형 황윤호 백용환 유재신 ,1,2,1
2018-05-19,두산,롯데,장원준,김원중,오재원 허경민 박건우 김재환 양의지 최주환 오재일 김재호 김인태 ,전준우 문규현 손아섭 이대호 채태인 정훈 번즈 신본기 나종덕 ,2,15,1
2018-05-20,한화,LG,휠러,차우찬,이용규 정근우 송광민 김태균 이성열 최진행 하주석 김민하 지성준 ,이형종 오지환 박용택 김현수 채은성 양석환 이천웅 유강남 정주현 ,2,6,1
2018-05-20,삼성,넥센,아델만,브리검,박해민 김헌곤 이원석 러프 강민호 박한이 손주인 강한울 김성훈 ,김규민 김혜성 임병욱 박병호 초이스 김민성 송성문 박정음 김재현 ,4,3,0
2018-05-20,NC,kt,이재학,금민철,윤병호 김성욱 박민우 나성범 모창민 스크럭스 노진혁 손시헌 윤여운 ,강백호 로하스 이진영 황재균 박경수 윤석민 전민수 장성우 심우준 ,3,18,1
2018-05-20,SK,KIA,켈리,양현종,노수광 김재현 최정 로맥 정의윤 김동엽 나주환 김성현 이성우 ,이명기 최정민 안치홍 최형우 이범호 김선빈 정성훈 김민식 유재신 ,3,8,1
2018-05-20,두산,롯데,린드블럼,윤성빈,박건우 허경민 최주환 김재환 양의지 오재원 김재호 오재일 파레디스 ,전준우 문규현 손아섭 이대호 채태인 정훈 번즈 신본기 나종덕 ,7,6,0
2018-05-22,NC,LG,구창모,임찬규,이재율 노진혁 박민우 나성범 박석민 스크럭스 이원재 김성욱 윤여운 ,이형종 오지환 박용택 김현수 채은성 양석환 이천웅 유강남 정주현 ,1,6,1
2018-05-22,넥센,SK,신재영,산체스,김규민 임병욱 이택근 초이스 장영석 김민성 송성문 김혜성 박동원 ,노수광 김재현 최정 로맥 한유섬 나주환 정진기 김성현 이성우 ,10,4,0
2018-05-22,두산,한화,후랭코프,김재영,박건우 김인태 최주환 김재환 양의지 오재원 오재일 파레디스 김재호 ,이용규 정근우 송광민 호잉 김태균 이성열 하주석 최진행 최재훈 ,7,8,1
2018-05-22,롯데,삼성,듀브론트,윤성환,전준우 문규현 손아섭 이대호 이병규 정훈 신본기 번즈 나종덕 ,박해민 김헌곤 이원석 러프 강민호 손주인 배영섭 강한울 김호재 ,4,10,1
2018-05-22,kt,KIA,주권,한승혁,강백호 로하스 이진영 황재균 박경수 유한준 오태곤 장성우 심우준 ,이명기 최정민 김주찬 최형우 이범호 오준혁 정성훈 김민식 김선빈 ,5,8,1
2018-05-23,NC,LG,정수민,윌슨,박민우 노진혁 나성범 스크럭스 박석민 이원재 윤병호 윤여운 이재율 ,이형종 오지환 박용택 김현수 채은성 양석환 이천웅 유강남 정주현 ,2,12,1
2018-05-23,넥센,SK,로저스,박종훈,김규민 임병욱 이택근 초이스 장영석 김민성 송성문 김혜성 김재현 ,노수광 한유섬 최정 로맥 정의윤 김동엽 나주환 김성현 이성우 ,2,13,1
2018-05-23,두산,한화,이영하,김민우,최주환 허경민 박건우 김재환 양의지 오재원 김재호 김인태 파레디스 ,이용규 정근우 송광민 호잉 김태균 이성열 하주석 최진행 최재훈 ,3,5,1
2018-05-23,롯데,삼성,레일리,장원삼,전준우 문규현 손아섭 이대호 이병규 정훈 신본기 번즈 김사훈 ,박해민 김헌곤 이원석 러프 강민호 박한이 손주인 강한울 김호재 ,4,6,1
2018-05-23,kt,KIA,니퍼트,팻딘,강백호 로하스 박경수 황재균 윤석민 유한준 오태곤 장성우 박기혁 ,이명기 최정민 안치홍 최형우 김주찬 나지완 이범호 김민식 김선빈 ,9,8,0
2018-05-24,NC,LG,왕웨이중,소사,박민우 노진혁 나성범 스크럭스 박석민 권희동 윤병호 손시헌 윤여운 ,이형종 오지환 박용택 김현수 채은성 양석환 이천웅 정상호 정주현 ,0,4,1
2018-05-24,넥센,SK,한현희,문승원,김규민 임병욱 이택근 박병호 초이스 김민성 송성문 김혜성 김재현 ,노수광 한유섬 최정 로맥 정진기 나주환 김성현 이성우 김재현 ,1,3,1
2018-05-24,두산,한화,이용찬,배영수,최주환 허경민 박건우 김재환 양의지 오재원 오재일 파레디스 류지혁 ,이용규 정근우 송광민 호잉 김태균 이성열 하주석 최진행 최재훈 ,7,1,0
2018-05-24,롯데,삼성,노경은,보니야,전준우 손아섭 이병규 이대호 채태인 신본기 문규현 김동한 나종덕 ,박해민 구자욱 이원석 러프 강민호 김헌곤 박한이 손주인 김성훈 ,2,9,1
2018-05-24,kt,KIA,고영표,임기영,강백호 로하스 이진영 황재균 박경수 윤석민 오태곤 장성우 박기혁 ,이명기 최정민 안치홍 최형우 김주찬 나지완 이범호 김민식 김선빈 ,13,1,0
2018-05-25,삼성,두산,백정현,유희관,박해민 구자욱 이원석 러프 강민호 김헌곤 박한이 손주인 김성훈 ,최주환 허경민 박건우 김재환 양의지 김재호 오재원 국해성 파레디스 ,6,1,0
2018-05-25,롯데,넥센,김원중,최원태,전준우 나경민 손아섭 이대호 채태인 신본기 김동한 번즈 나종덕 ,김규민 임병욱 초이스 박병호 장영석 김민성 송성문 김혜성 주효상 ,2,13,1
2018-05-25,한화,SK,샘슨,김광현,이용규 정근우 송광민 호잉 김태균 이성열 최진행 지성준 하주석 ,노수광 한유섬 최정 로맥 김동엽 정진기 김성현 박성한 이성우 ,1,5,1
2018-05-25,LG,kt,김대현,김용주,이형종 오지환 박용택 김현수 채은성 양석환 이천웅 유강남 정주현 ,강백호 로하스 이진영 황재균 윤석민 이해창 오태곤 정현 심우준 ,7,13,1
2018-05-25,KIA,NC,헥터,최성영,이명기 김선빈 안치홍 최형우 김주찬 정성훈 이범호 한승택 최정민 ,박민우 노진혁 나성범 스크럭스 이원재 권희동 박헌욱 손시헌 윤여운 ,14,2,0
2018-05-26,삼성,두산,아델만,린드블럼,박해민 구자욱 이원석 러프 강민호 김헌곤 박한이 손주인 김성훈 ,최주환 허경민 박건우 김재환 양의지 오재원 김재호 국해성 파레디스 ,1,6,1
2018-05-26,롯데,넥센,윤성빈,브리검,전준우 김동한 손아섭 이대호 이병규 채태인 신본기 번즈 나종덕 ,김규민 임병욱 이택근 초이스 허정협 김민성 송성문 김혜성 김재현 ,2,3,1
2018-05-26,한화,SK,휠러,켈리,정근우 정은원 송광민 호잉 김태균 이성열 최진행 최재훈 박준혁 ,노수광 한유섬 최정 로맥 김동엽 정의윤 김성현 나주환 이성우 ,2,7,1
