순,이름,팀,WAAwithADJ,출장,선발,이닝,기회,자살,보살,실책,수비율,RF9,RNG,ARM,CS,BLK,E+,RAA,/133,POSADJ,RAAwithADJ,WAAw/oADJ,WAAwithADJ
331,이승민,20두C,-0.010,1,0,2.0,3,2,1,0,1.000,13.50,0.00,0.00,0.00,-0.12,0.00,-0.12,-72.22,0.02,-0.10,-0.011,-0.010
332,윤명준,20두P,-0.010,2,0,40.0,5,0,5,0,1.000,1.13,-0.21,0.00,0.00,0.03,0.08,-0.10,-3.09,0.00,-0.10,-0.010,-0.010
333,안우진,20키P,-0.010,2,0,36.0,4,2,1,1,.750,0.75,-0.00,0.00,0.00,0.02,-0.13,-0.10,-3.47,0.00,-0.10,-0.010,-0.010
334,김성윤,20삼LF,-0.010,1,1,19.1,4,4,0,0,1.000,1.86,0.15,-0.20,0.00,0.00,0.01,-0.04,-2.25,-0.07,-0.11,-0.003,-0.010
335,류지혁,20두K3B,-0.010,0,8,61.0,25,5,18,2,.920,3.39,-0.00,0.00,0.00,0.00,-0.22,-0.22,-4.38,0.11,-0.11,-0.021,-0.010
336,김대우,20삼P,-0.011,2,9,77.2,13,2,9,2,.846,1.28,0.22,0.00,0.00,-0.08,-0.24,-0.11,-1.72,0.00,-0.11,-0.011,-0.011
337,김건국,20롯P,-0.011,1,0,31.2,7,5,1,1,.857,1.71,-0.00,0.00,0.00,0.02,-0.14,-0.12,-4.38,0.00,-0.12,-0.011,-0.011
338,이재학,20NP,-0.011,2,19,90.2,14,5,8,1,.929,1.29,-0.16,0.00,0.00,0.06,-0.02,-0.12,-1.59,0.00,-0.12,-0.011,-0.011
339,송은범,20LP,-0.011,3,1,56.0,7,2,5,0,1.000,1.13,-0.14,0.00,-0.13,0.04,0.11,-0.12,-2.60,0.00,-0.12,-0.011,-0.011
340,알테어,20NCF,-0.012,4,129,1094.2,331,326,3,2,.994,2.71,-0.97,-1.30,0.00,0.00,0.13,-2.14,-2.34,2.02,-0.12,-0.199,-0.012
341,이택근,20키LF,-0.012,2,8,54.0,10,10,0,0,1.000,1.67,0.22,-0.08,0.00,0.00,0.03,0.17,3.67,-0.29,-0.13,0.016,-0.012
342,김태현,20NP,-0.012,1,0,1.1,0,0,0,0,,0.00,-0.00,0.00,0.00,-0.13,0.00,-0.13,-117.12,0.00,-0.13,-0.012,-0.012
343,이동원,20두P,-0.012,1,0,0.0,0,0,0,0,,,0.00,0.00,-0.13,0.00,0.00,-0.13,,0.00,-0.13,-0.012,-0.012
344,김주한,20SP,-0.012,2,7,46.0,8,0,8,0,1.000,1.57,-0.12,0.00,0.00,-0.10,0.09,-0.13,-3.43,0.00,-0.13,-0.012,-0.012
345,안현준,20KP,-0.013,1,0,0.1,0,0,0,0,,0.00,-0.00,0.00,0.00,-0.13,0.00,-0.13,-478.01,0.00,-0.13,-0.013,-0.013
346,박민,20K3B,-0.014,1,0,5.0,4,0,3,1,.750,5.40,0.03,0.00,0.00,0.00,-0.18,-0.16,-37.26,0.01,-0.15,-0.015,-0.014
347,이건욱,20SP,-0.014,2,25,122.0,9,2,7,0,1.000,0.66,-0.48,0.00,0.00,0.08,0.24,-0.15,-1.48,0.00,-0.15,-0.014,-0.014
348,홍건희,20K두P,-0.014,2,0,68.2,13,3,9,1,.923,1.57,-0.00,0.00,0.00,-0.09,-0.06,-0.15,-2.64,0.00,-0.15,-0.014,-0.014
349,이원준,20SP,-0.015,3,0,19.1,2,0,2,0,1.000,0.93,0.19,0.00,-0.13,-0.26,0.04,-0.15,-9.56,0.00,-0.15,-0.015,-0.015
350,김윤수,20삼P,-0.015,2,0,58.0,6,0,6,0,1.000,0.93,-0.18,0.00,0.00,-0.10,0.12,-0.15,-3.20,0.00,-0.15,-0.015,-0.015
351,조병욱,20KP,-0.015,1,4,28.1,7,2,5,0,1.000,2.22,-0.23,0.00,0.00,0.02,0.06,-0.16,-6.55,0.00,-0.16,-0.015,-0.015
352,권정웅,20삼C,-0.015,1,0,5.2,4,4,0,0,1.000,6.35,-0.18,0.00,0.00,-0.04,0.01,-0.21,-44.47,0.05,-0.16,-0.020,-0.015
353,홍성민,20NP,-0.015,1,0,26.0,6,3,3,0,1.000,2.08,-0.23,0.00,0.00,0.02,0.05,-0.16,-7.34,0.00,-0.16,-0.015,-0.015
354,오동욱,20한P,-0.016,1,1,10.0,2,1,0,1,.500,0.90,-0.00,0.00,0.00,0.01,-0.18,-0.17,-20.76,0.00,-0.17,-0.016,-0.016
355,채드벨,20한P,-0.016,2,16,77.0,15,5,10,0,1.000,1.75,-0.38,0.00,0.00,0.05,0.15,-0.17,-2.71,0.00,-0.17,-0.016,-0.016
356,박세웅,20롯P,-0.017,2,28,147.1,28,6,20,2,.929,1.59,-0.17,0.00,0.00,0.10,-0.11,-0.18,-1.43,0.00,-0.18,-0.017,-0.017
357,신재웅,20SP,-0.017,2,0,19.1,4,0,4,0,1.000,1.86,0.16,0.00,-0.39,0.01,0.04,-0.18,-11.31,0.00,-0.18,-0.017,-0.017
358,이태양,20한SP,-0.017,3,0,56.0,6,2,4,0,1.000,0.96,-0.00,0.00,-0.13,-0.16,0.11,-0.18,-3.91,0.00,-0.18,-0.017,-0.017
359,이승헌,20롯P,-0.017,2,8,36.2,8,0,7,1,.875,1.72,-0.08,0.00,0.00,0.02,-0.13,-0.18,-5.98,0.00,-0.18,-0.017,-0.017
360,손정욱,20NP,-0.017,1,0,12.0,3,0,2,1,.667,1.50,-0.02,0.00,0.00,0.01,-0.18,-0.18,-18.35,0.00,-0.18,-0.017,-0.017
361,유희관,20두P,-0.018,3,27,136.1,21,4,15,2,.905,1.25,-0.15,0.00,0.00,0.09,-0.13,-0.19,-1.64,0.00,-0.19,-0.018,-0.018
362,장시환,20한P,-0.018,2,26,132.2,25,5,19,1,.960,1.63,-0.34,0.00,0.00,0.09,0.07,-0.19,-1.69,0.00,-0.19,-0.018,-0.018
363,김주형,20키3B,-0.018,3,9,116.0,45,13,29,3,.933,3.26,-0.21,0.00,0.00,0.00,-0.27,-0.47,-4.88,0.28,-0.19,-0.045,-0.018
364,이찬혁,20LP,-0.018,1,0,3.1,1,0,0,1,.000,0.00,-0.00,0.00,0.00,0.00,-0.19,-0.19,-68.64,0.00,-0.19,-0.018,-0.018
365,박지훈,20두1B,-0.019,1,0,8.0,9,8,1,0,1.000,10.13,-0.18,0.00,0.00,0.00,0.02,-0.16,-24.64,-0.04,-0.20,-0.015,-0.019
366,배재환,20NP,-0.020,3,0,43.0,8,4,4,0,1.000,1.67,0.08,0.00,-0.13,-0.24,0.09,-0.21,-5.79,0.00,-0.21,-0.020,-0.020
367,하재훈,20SP,-0.020,2,0,13.0,4,1,3,0,1.000,2.77,0.02,0.00,-0.26,0.01,0.03,-0.21,-19.32,0.00,-0.21,-0.020,-0.020
368,샘슨,20롯P,-0.020,2,25,130.0,38,4,29,5,.868,2.29,0.44,0.00,0.00,0.09,-0.74,-0.21,-1.94,0.00,-0.21,-0.020,-0.020
369,고장혁,20K3B,-0.021,1,3,30.0,14,4,10,0,1.000,4.20,-0.37,0.00,0.00,0.00,0.09,-0.28,-11.11,0.05,-0.22,-0.027,-0.021
370,박준표,20KP,-0.021,3,0,51.2,11,6,4,1,.909,1.74,-0.16,0.00,0.00,0.03,-0.10,-0.23,-5.27,0.00,-0.23,-0.021,-0.021
371,박준혁,20KRF,-0.023,1,0,12.0,3,3,0,0,1.000,2.25,0.06,-0.24,0.00,0.00,0.01,-0.18,-17.77,-0.07,-0.24,-0.017,-0.023
372,이도윤,20한2B,-0.024,1,6,66.0,25,8,17,0,1.000,3.41,-0.64,0.00,0.00,0.00,0.17,-0.47,-8.50,0.22,-0.25,-0.044,-0.024
373,장진혁,20한RF,-0.024,2,7,83.0,20,18,2,0,1.000,2.17,-1.05,0.98,0.00,0.00,0.05,-0.02,-0.30,-0.23,-0.25,-0.002,-0.024
374,박명현,20롯P,-0.024,1,0,0.2,0,0,0,0,,0.00,-0.00,0.00,-0.26,0.00,0.00,-0.26,-469.54,0.00,-0.26,-0.024,-0.024
375,전민수,20LRF,-0.024,1,1,8.0,2,1,0,1,.500,1.13,-0.08,0.06,0.00,0.00,-0.20,-0.22,-32.19,-0.04,-0.26,-0.020,-0.024
376,정주후,20K2B,-0.025,1,0,7.0,3,2,0,1,.667,2.57,-0.09,0.00,0.00,0.00,-0.18,-0.28,-47.03,0.01,-0.26,-0.026,-0.025
377,장민재,20한P,-0.025,2,10,57.1,13,4,6,3,.769,1.57,0.45,0.00,-0.13,-0.10,-0.49,-0.27,-5.58,0.00,-0.27,-0.025,-0.025
378,양현종,20KP,-0.025,2,31,172.1,23,2,19,2,.913,1.10,-0.33,0.00,0.00,0.11,-0.06,-0.27,-1.86,0.00,-0.27,-0.025,-0.025
379,김택형,20SP,-0.026,3,0,23.0,2,0,2,0,1.000,0.78,0.06,0.00,-0.13,-0.25,0.05,-0.28,-14.38,0.00,-0.28,-0.026,-0.026
380,플렉센,20두P,-0.026,2,21,116.2,12,4,8,0,1.000,0.93,-0.59,0.00,0.00,0.08,0.23,-0.28,-2.85,0.00,-0.28,-0.026,-0.026
381,최승준,20한1B,-0.026,1,0,5.0,3,3,0,0,1.000,5.40,-0.25,0.00,0.00,0.00,0.01,-0.24,-57.03,-0.05,-0.28,-0.022,-0.026
382,김유영,20롯P,-0.027,1,0,7.1,2,0,2,0,1.000,2.46,-0.11,0.00,0.00,-0.20,0.01,-0.29,-47.58,0.00,-0.29,-0.027,-0.027
383,홍상삼,20KP,-0.029,2,0,48.0,5,1,4,0,1.000,0.94,-0.31,0.00,0.00,-0.10,0.10,-0.31,-7.81,0.00,-0.31,-0.029,-0.029
384,배민서,20NP,-0.030,1,0,13.1,3,2,1,0,1.000,2.03,-0.35,0.00,0.00,0.01,0.03,-0.32,-28.67,0.00,-0.32,-0.030,-0.030
385,홍정우,20삼P,-0.032,3,0,30.0,3,1,2,0,1.000,0.90,-0.29,0.00,-0.13,0.02,0.06,-0.34,-13.67,0.00,-0.34,-0.032,-0.032
386,김정인,20키P,-0.032,1,0,1.0,0,0,0,0,,0.00,-0.35,0.00,0.00,0.00,0.00,-0.35,-415.69,0.00,-0.35,-0.032,-0.032
387,김대현,20LP,-0.032,3,0,32.1,8,2,5,1,.875,1.95,-0.10,0.00,0.00,-0.11,-0.14,-0.34,-12.77,0.00,-0.34,-0.032,-0.032
388,윤정현,20키P,-0.033,3,4,27.1,6,3,2,1,.833,1.65,-0.23,0.00,0.00,0.02,-0.15,-0.35,-15.46,0.00,-0.35,-0.033,-0.033
389,진해수,20LP,-0.033,3,0,50.0,10,3,7,0,1.000,1.80,-0.09,0.00,0.00,-0.37,0.10,-0.35,-8.49,0.00,-0.35,-0.033,-0.033
390,김상수,20키P,-0.034,2,0,51.1,8,3,4,1,.875,1.23,-0.17,0.00,-0.13,0.03,-0.10,-0.36,-8.43,0.00,-0.36,-0.034,-0.034
391,김명찬,20KP,-0.036,2,0,8.2,2,0,1,1,.500,1.04,0.06,0.00,0.00,-0.26,-0.18,-0.38,-52.62,0.00,-0.38,-0.036,-0.036
392,이영준,20키P,-0.036,3,0,40.0,7,3,4,0,1.000,1.58,-0.23,0.00,-0.26,0.03,0.08,-0.39,-11.59,0.00,-0.39,-0.036,-0.036
393,오원석,20SP,-0.037,1,1,9.2,0,0,0,0,,0.00,-0.42,0.00,0.00,0.01,0.02,-0.39,-48.44,0.00,-0.39,-0.037,-0.037
394,손동현,20KP,-0.038,2,0,20.1,4,2,1,1,.750,1.33,-0.26,0.00,0.00,0.01,-0.16,-0.40,-23.66,0.00,-0.40,-0.038,-0.038
395,이승헌,20NP,-0.038,1,0,2.0,0,0,0,0,,0.00,-0.42,0.00,0.00,0.00,0.00,-0.41,-246.34,0.00,-0.41,-0.038,-0.038
396,박진형,20롯P,-0.039,2,0,42.2,8,4,4,0,1.000,1.69,-0.13,0.00,-0.26,-0.11,0.09,-0.42,-11.66,0.00,-0.42,-0.039,-0.039
397,임정호,20NP,-0.040,3,0,41.0,1,0,1,0,1.000,0.22,-0.53,0.00,0.00,0.03,0.08,-0.42,-12.28,0.00,-0.42,-0.040,-0.040
398,고우석,20LP,-0.040,2,0,41.2,8,4,3,1,.875,1.51,-0.34,0.00,0.00,0.03,-0.12,-0.43,-12.21,0.00,-0.43,-0.040,-0.040
399,강동연,20NP,-0.040,2,0,24.0,3,0,2,1,.667,0.75,-0.29,0.00,0.00,0.02,-0.15,-0.43,-21.39,0.00,-0.43,-0.040,-0.040
400,이상호,20N2B,-0.041,4,9,206.1,130,96,33,1,.992,5.63,-0.35,0.00,0.00,0.00,0.27,-0.08,-0.44,-0.35,-0.43,-0.007,-0.041
401,이승현,20삼P,-0.041,2,0,54.1,7,3,4,0,1.000,1.16,-0.45,0.00,-0.13,0.04,0.11,-0.44,-9.60,0.00,-0.44,-0.041,-0.041
402,김규민,20키LF,-0.042,3,24,238.0,74,70,3,1,.987,2.76,0.19,0.74,0.00,0.00,-0.06,0.87,4.37,-1.30,-0.44,0.083,-0.042
403,정현,20SSS,-0.042,3,32,358.0,183,54,122,7,.962,4.43,-1.85,0.00,0.00,0.00,-0.33,-2.18,-7.30,1.74,-0.44,-0.207,-0.042
404,박주홍,20키LF,-0.042,1,3,23.0,7,6,0,1,.857,2.35,0.30,-0.43,0.00,0.00,-0.19,-0.32,-16.44,-0.12,-0.44,-0.030,-0.042
405,양성우,20한LF,-0.042,1,3,25.0,1,1,0,0,1.000,0.36,-0.34,0.02,0.00,0.00,0.01,-0.31,-14.71,-0.14,-0.44,-0.029,-0.042
406,권혁,20두P,-0.044,2,0,7.2,0,0,0,0,,0.00,-0.35,0.00,0.00,-0.13,0.02,-0.46,-72.38,0.00,-0.46,-0.044,-0.044
407,브룩스,20KP,-0.044,2,23,151.1,40,13,25,2,.950,2.26,-0.47,0.00,0.00,0.10,-0.10,-0.47,-3.70,0.00,-0.47,-0.044,-0.044
408,최성훈,20LP,-0.044,2,0,33.1,7,0,7,0,1.000,1.89,-0.43,0.00,0.00,-0.11,0.07,-0.47,-16.93,0.00,-0.47,-0.044,-0.044
409,쿠에바스,20KP,-0.045,2,27,158.0,29,9,18,2,.931,1.54,-0.50,0.00,0.00,0.10,-0.08,-0.48,-3.61,0.00,-0.48,-0.045,-0.045
410,김민하,20한RF,-0.045,2,15,164.2,68,65,1,2,.971,3.61,1.36,-0.68,0.00,0.00,-0.28,0.39,2.85,-0.87,-0.48,0.037,-0.045
411,박주홍,20한P,-0.046,2,5,24.2,2,0,1,1,.500,0.37,-0.35,0.00,0.00,0.02,-0.15,-0.49,-23.65,0.00,-0.49,-0.046,-0.046
412,김진영,20한P,-0.046,3,0,54.0,9,2,7,0,1.000,1.50,-0.10,0.00,-0.26,-0.23,0.11,-0.49,-10.91,0.00,-0.49,-0.046,-0.046
413,김정빈,20SP,-0.047,3,0,47.1,3,0,3,0,1.000,0.57,-0.29,0.00,0.00,-0.30,0.09,-0.50,-12.57,0.00,-0.50,-0.047,-0.047
414,이준영,20KP,-0.047,3,0,23.2,6,1,5,0,1.000,2.28,-0.16,0.00,-0.13,-0.25,0.05,-0.50,-25.17,0.00,-0.50,-0.047,-0.047
415,최형우,20KLF,-0.047,1,1,8.0,2,2,0,0,1.000,2.25,-0.21,-0.27,0.00,0.00,0.00,-0.47,-69.84,-0.04,-0.51,-0.043,-0.047
416,채현우,20SLF,-0.047,1,4,44.2,12,11,1,0,1.000,2.42,-0.62,0.29,0.00,0.00,0.02,-0.31,-8.37,-0.18,-0.50,-0.030,-0.047
417,김세현,20SP,-0.050,2,0,42.0,5,0,4,1,.800,0.86,-0.30,0.00,0.00,-0.11,-0.12,-0.53,-15.03,0.00,-0.53,-0.050,-0.050
418,오준혁,20SLF,-0.050,2,27,196.2,43,43,0,0,1.000,1.97,1.20,-0.77,0.00,0.00,0.11,0.54,3.31,-1.07,-0.52,0.051,-0.050
419,최동환,20LP,-0.051,3,0,57.0,7,3,2,2,.714,0.79,-0.29,0.00,0.00,0.04,-0.29,-0.54,-11.36,0.00,-0.54,-0.051,-0.051
420,강지광,20SP,-0.051,1,0,3.2,2,0,1,1,.500,2.46,-0.35,0.00,0.00,0.00,-0.19,-0.55,-177.92,0.00,-0.55,-0.051,-0.051
421,김수환,20키1B,-0.052,1,1,21.0,25,23,2,0,1.000,10.71,-0.39,0.00,0.00,0.00,0.03,-0.35,-20.15,-0.19,-0.54,-0.034,-0.052
422,류효승,20S1B,-0.052,1,0,8.0,4,4,0,0,1.000,4.50,-0.49,0.00,0.00,0.00,0.01,-0.48,-71.77,-0.07,-0.55,-0.045,-0.052
423,채태인,20S1B,-0.052,1,11,75.1,71,69,2,0,1.000,8.48,0.01,0.00,0.00,0.00,0.12,0.13,2.08,-0.69,-0.56,0.012,-0.052
424,조수행,20두RF,-0.054,1,8,132.2,31,30,0,1,.968,2.04,-0.02,0.16,0.00,0.00,-0.12,0.02,0.14,-0.58,-0.57,0.001,-0.054
425,남태혁,20S1B,-0.054,2,5,52.0,55,53,2,0,1.000,9.52,-0.18,0.00,0.00,0.00,0.08,-0.10,-2.30,-0.47,-0.57,-0.010,-0.054
426,조상우,20키P,-0.054,3,0,54.1,4,2,2,0,1.000,0.66,-0.33,0.00,-0.39,0.04,0.11,-0.58,-12.73,0.00,-0.58,-0.054,-0.054
427,강로한,20롯CF,-0.055,2,4,49.0,9,8,0,1,.889,1.47,-0.34,-0.05,0.00,0.00,-0.18,-0.56,-13.65,-0.02,-0.58,-0.053,-0.055
428,신재영,20키P,-0.057,2,0,5.0,2,1,0,1,.500,1.80,-0.42,0.00,0.00,0.00,-0.19,-0.60,-144.51,0.00,-0.60,-0.057,-0.057
429,안권수,20두LF,-0.057,2,0,140.2,40,39,1,0,1.000,2.56,-0.90,0.79,0.00,0.00,0.08,-0.03,-0.26,-0.58,-0.61,-0.003,-0.057
430,김진욱,20한P,-0.058,1,6,44.2,9,3,6,0,1.000,1.81,-0.60,0.00,-0.13,0.03,0.09,-0.61,-16.45,0.00,-0.61,-0.058,-0.058
431,고영창,20KP,-0.061,2,0,58.0,10,2,7,1,.900,1.40,-0.47,0.00,-0.13,0.04,-0.08,-0.64,-13.28,0.00,-0.64,-0.061,-0.061
432,추재현,20롯CF,-0.061,1,6,48.1,15,15,0,0,1.000,2.79,-0.23,-0.39,0.00,0.00,0.03,-0.60,-14.80,-0.04,-0.64,-0.057,-0.061
433,황영국,20한P,-0.062,1,0,19.1,4,2,2,0,1.000,1.86,-0.11,0.00,-0.13,-0.46,0.04,-0.66,-40.93,0.00,-0.66,-0.062,-0.062
434,이동훈,20한CF,-0.062,2,5,87.1,25,25,0,0,1.000,2.58,-0.11,-0.52,0.00,0.00,0.04,-0.59,-8.07,-0.07,-0.65,-0.056,-0.062
435,김성표,20삼CF,-0.063,2,1,26.0,7,7,0,0,1.000,2.42,-0.22,-0.43,0.00,0.00,0.01,-0.64,-29.41,-0.03,-0.66,-0.060,-0.063
436,권오준,20삼P,-0.063,3,0,16.0,0,0,0,0,,0.00,-0.45,0.00,-0.26,0.01,0.03,-0.67,-50.31,0.00,-0.67,-0.063,-0.063
437,이재원,20LRF,-0.064,1,5,46.0,11,10,0,1,.909,1.96,0.15,-0.40,0.00,0.00,-0.17,-0.43,-11.09,-0.24,-0.67,-0.041,-0.064
438,김태훈,20SP,-0.065,2,8,62.0,6,1,3,2,.667,0.58,-0.33,0.00,0.00,-0.09,-0.28,-0.69,-13.41,0.00,-0.69,-0.065,-0.065
439,김민준,20SLF,-0.068,1,0,18.1,3,3,0,0,1.000,1.47,-0.27,-0.36,0.00,0.00,0.01,-0.62,-40.68,-0.09,-0.72,-0.059,-0.068
440,최정용,20K2B,-0.068,3,10,127.1,68,26,40,2,.971,4.67,-0.87,0.00,0.00,0.00,-0.08,-0.95,-8.91,0.23,-0.72,-0.090,-0.068
441,김경호,20SLF,-0.069,2,20,228.0,50,49,1,0,1.000,1.97,0.27,-0.13,0.00,0.00,0.13,0.26,1.36,-0.98,-0.72,0.025,-0.069
442,남재현,20KP,-0.070,1,0,15.2,2,1,0,1,.500,0.57,-0.59,0.00,0.00,0.01,-0.17,-0.75,-57.32,0.00,-0.75,-0.070,-0.070
443,김태진,20N3B,-0.071,0,1,18.0,3,3,0,0,1.000,1.50,-0.71,0.01,0.00,0.00,0.01,-0.69,-45.74,-0.08,-0.77,-0.064,-0.071
444,정해영,20KP,-0.072,2,0,37.2,5,1,3,1,.800,0.96,-0.40,0.00,-0.26,0.02,-0.12,-0.76,-24.19,0.00,-0.76,-0.072,-0.072
445,이현승,20두P,-0.072,2,0,42.1,3,1,2,0,1.000,0.64,-0.68,0.00,0.00,-0.17,0.08,-0.77,-21.76,0.00,-0.77,-0.072,-0.072
446,유서준,20SSS,-0.074,1,2,48.1,27,10,15,2,.926,4.66,-0.72,0.08,0.00,0.00,-0.28,-0.91,-22.62,0.13,-0.79,-0.086,-0.074
447,김회성,20한1B,-0.077,2,5,68.0,41,35,4,2,.951,5.16,-0.27,0.00,0.00,0.00,-0.25,-0.52,-9.15,-0.29,-0.81,-0.049,-0.077
448,박건우,20두RF,-0.077,3,123,963.0,242,233,7,2,.992,2.24,2.72,1.13,0.00,0.00,0.17,4.02,5.00,-4.85,-0.83,0.375,-0.077
449,양승철,20KP,-0.078,1,1,28.2,4,2,1,1,.750,0.94,-0.70,0.00,0.00,0.02,-0.14,-0.83,-34.59,0.00,-0.83,-0.078,-0.078
450,이진영,20KRF,-0.080,2,1,33.0,14,13,0,1,.929,3.55,0.52,-1.01,0.00,0.00,-0.18,-0.67,-24.38,-0.18,-0.85,-0.063,-0.080
451,윤석민,20S3B,-0.081,2,12,115.0,55,40,13,2,.964,4.15,-0.54,0.00,0.00,0.00,-0.10,-0.65,-6.72,-0.20,-0.85,-0.062,-0.081
452,김진성,20NP,-0.082,1,0,47.1,9,1,6,2,.778,1.33,-0.60,0.00,0.00,0.03,-0.31,-0.87,-22.09,0.00,-0.87,-0.082,-0.082
453,최정민,20K2B,-0.085,3,1,17.1,7,2,4,1,.857,3.12,-0.76,0.00,0.00,0.00,-0.16,-0.91,-63.18,0.02,-0.90,-0.086,-0.085
454,라이트,20NP,-0.086,3,29,157.2,16,9,7,0,1.000,0.91,-1.34,0.00,0.00,0.10,0.32,-0.92,-6.95,0.00,-0.92,-0.086,-0.086
455,김주찬,20K1B,-0.086,1,4,38.0,40,39,1,0,1.000,9.47,-0.63,0.00,0.00,0.00,0.06,-0.57,-18.03,-0.35,-0.92,-0.054,-0.086
456,전상현,20KP,-0.086,2,0,47.2,7,2,3,2,.714,0.94,-0.65,0.00,0.00,0.03,-0.30,-0.92,-23.07,0.00,-0.92,-0.086,-0.086
457,김민우,20한P,-0.088,2,25,132.2,14,5,8,1,.929,0.88,-1.09,0.00,0.00,0.09,0.07,-0.94,-8.48,0.00,-0.94,-0.088,-0.088
458,강경학,20한2B,-0.090,1,56,458.2,290,157,127,6,.979,5.57,-0.94,-0.01,0.00,0.00,-0.15,-1.10,-2.88,0.15,-0.96,-0.104,-0.090
459,정진기,20SRF,-0.091,3,31,280.0,82,78,0,4,.951,2.51,2.34,-1.49,0.00,0.00,-0.64,0.22,0.93,-1.17,-0.96,0.021,-0.091
460,원종현,20NP,-0.092,3,0,57.0,12,4,7,1,.917,1.74,-0.93,0.00,0.00,0.04,-0.09,-0.98,-20.48,0.00,-0.98,-0.092,-0.092
461,김지수,20한LF,-0.094,1,7,61.0,20,17,2,1,.950,2.80,-1.18,0.51,0.00,0.00,-0.17,-0.84,-16.41,-0.15,-0.99,-0.079,-0.094
462,최인호,20한LF,-0.095,1,33,266.2,71,67,4,0,1.000,2.40,-1.08,1.38,0.00,0.00,0.16,0.46,2.05,-1.44,-0.99,0.044,-0.095
463,최영진,20삼3B,-0.098,3,20,245.2,130,96,31,3,.977,4.65,-0.51,-0.06,0.00,0.00,0.01,-0.55,-2.68,-0.49,-1.04,-0.052,-0.098
464,김기훈,20KP,-0.098,1,7,52.0,7,1,4,2,.714,0.87,-0.79,0.00,0.00,0.03,-0.30,-1.05,-24.11,0.00,-1.05,-0.098,-0.098
465,박준영,20NSS,-0.099,1,9,104.0,33,13,18,2,.939,2.68,-1.48,0.00,0.00,0.00,-0.09,-1.57,-18.09,0.53,-1.04,-0.149,-0.099
466,페르난데스,20두1B,-0.100,2,24,191.2,181,170,10,1,.995,8.45,0.59,0.00,0.00,0.00,0.10,0.69,4.32,-1.78,-1.08,0.064,-0.100
467,하주석,20한SS,-0.103,2,67,558.0,246,89,148,9,.963,3.82,-4.01,0.00,0.00,0.00,-0.12,-4.13,-8.86,3.04,-1.09,-0.390,-0.103
468,이현호,20한P,-0.103,2,0,15.1,2,0,1,1,.500,0.59,-0.80,0.00,0.00,-0.12,-0.17,-1.10,-85.70,0.00,-1.10,-0.103,-0.103
469,장지훈,20삼P,-0.103,2,0,27.2,4,1,1,2,.500,0.65,-0.77,0.00,0.00,0.02,-0.34,-1.10,-47.51,0.00,-1.10,-0.103,-0.103
470,박진우,20NP,-0.107,4,1,43.0,11,2,7,2,.818,1.88,-0.85,0.00,0.00,0.03,-0.31,-1.13,-31.57,0.00,-1.13,-0.107,-0.107
471,이성열,20한1B,-0.108,2,5,37.0,35,33,1,1,.971,8.27,-0.66,0.00,0.00,0.00,-0.14,-0.80,-25.81,-0.33,-1.13,-0.076,-0.108
472,고효준,20롯P,-0.108,2,0,15.2,4,2,2,0,1.000,2.30,-1.06,0.00,0.00,-0.12,0.03,-1.15,-87.86,0.00,-1.15,-0.108,-0.108
473,나주환,20K3B,-0.108,2,58,500.0,160,47,104,9,.944,2.72,-1.63,0.00,0.00,0.00,-0.29,-1.91,-4.58,0.77,-1.15,-0.181,-0.108
474,정의윤,20SLF,-0.110,2,22,174.0,44,43,1,0,1.000,2.28,-0.10,-0.21,0.00,0.00,0.10,-0.21,-1.45,-0.94,-1.15,-0.020,-0.110
475,김재현,20삼SS,-0.110,2,1,63.0,28,12,15,1,.964,3.86,-1.40,0.00,0.00,0.00,-0.02,-1.42,-26.97,0.25,-1.17,-0.134,-0.110
476,노수광,20S한CF,-0.111,2,61,552.0,164,155,5,4,.976,2.61,0.06,-0.05,0.00,0.00,-0.51,-0.50,-1.09,-0.67,-1.17,-0.048,-0.111
477,천성호,20K2B,-0.112,2,15,182.1,85,27,55,3,.965,4.05,-1.42,0.00,0.00,0.00,-0.12,-1.54,-10.12,0.36,-1.18,-0.146,-0.112
478,오선우,20KRF,-0.112,1,9,111.0,22,21,1,0,1.000,1.78,-1.02,0.37,0.00,0.00,0.07,-0.58,-6.27,-0.61,-1.19,-0.055,-0.112
479,김종수,20한P,-0.116,2,0,50.0,13,4,7,2,.846,1.98,-0.56,0.00,-0.13,-0.24,-0.30,-1.23,-29.43,0.00,-1.23,-0.116,-0.116
480,오태곤,20KSLF,-0.117,3,32,308.2,111,106,5,0,1.000,3.24,0.02,0.37,0.00,0.00,0.22,0.61,2.36,-1.85,-1.24,0.057,-0.117
481,송명기,20NP,-0.118,3,12,87.2,12,2,8,2,.833,1.03,-1.08,0.00,0.00,0.06,-0.22,-1.25,-17.05,0.00,-1.25,-0.118,-0.118
482,이민우,20KP,-0.123,2,22,106.0,22,5,13,4,.818,1.53,-0.80,0.00,0.00,0.07,-0.59,-1.31,-14.84,0.00,-1.31,-0.123,-0.123
483,정기훈,20한3B,-0.125,1,6,66.2,22,10,10,2,.909,2.70,-1.24,0.00,0.00,0.00,-0.22,-1.46,-26.26,0.14,-1.33,-0.138,-0.125
484,황대인,20K1B,-0.128,3,28,260.1,297,275,18,4,.987,10.13,1.40,0.00,0.00,0.00,-0.39,1.01,4.65,-2.37,-1.36,0.095,-0.128
