순,이름,팀,WAAwithADJ,출장,선발,이닝,기회,자살,보살,실책,수비율,RF9,RNG,ARM,CS,BLK,E+,RAA,/133,POSADJ,RAAwithADJ,WAAw/oADJ,WAAwithADJ
328,로하스,17kCF,-0.022,83,82,709.2,190,183,4,3,.984,2.37,0.68,-1.73,0.00,0.00,-0.26,-1.31,-2.20,1.06,-0.24,-0.119,-0.022
329,김유영,17롯P,-0.023,40,1,48.2,12,2,10,0,1.000,2.22,-0.11,0.00,0.00,-0.24,0.10,-0.25,-6.12,0.00,-0.25,-0.023,-0.023
330,문광은,17SP,-0.023,46,0,44.2,8,3,5,0,1.000,1.61,-0.37,0.00,0.00,0.02,0.09,-0.25,-6.83,0.00,-0.25,-0.023,-0.023
331,강장산,17NkP,-0.024,17,0,26.1,3,1,1,1,.667,0.68,-0.00,0.00,0.00,-0.12,-0.14,-0.27,-12.08,0.00,-0.27,-0.024,-0.024
332,서예일,17두SS,-0.025,20,3,65.2,41,10,30,1,.976,5.48,-0.58,0.00,0.00,0.00,-0.00,-0.58,-10.51,0.31,-0.27,-0.053,-0.025
333,박준혁,17한RF,-0.025,4,1,15.0,4,3,1,0,1.000,2.40,-0.31,0.12,0.00,0.00,0.01,-0.18,-14.39,-0.08,-0.26,-0.017,-0.025
334,임병욱,17넥CF,-0.025,19,9,101.1,23,23,0,0,1.000,2.04,-0.23,-0.28,0.00,0.00,0.05,-0.46,-5.44,0.19,-0.27,-0.042,-0.025
335,박건우,17두CF,-0.026,122,117,990.1,235,227,4,4,.983,2.10,-0.53,-1.30,0.00,0.00,-0.35,-2.17,-2.62,1.88,-0.29,-0.194,-0.026
336,신재영,17넥P,-0.028,34,15,125.0,13,2,11,0,1.000,0.94,-0.63,0.00,0.00,0.07,0.26,-0.30,-2.86,0.00,-0.30,-0.028,-0.028
337,임대한,17삼P,-0.028,12,0,14.0,1,0,1,0,1.000,0.64,-0.34,0.00,0.00,0.01,0.03,-0.30,-26.01,0.00,-0.30,-0.028,-0.028
338,김정인,17넥P,-0.028,13,1,13.2,3,2,1,0,1.000,1.98,-0.34,0.00,0.00,0.01,0.03,-0.31,-26.72,0.00,-0.31,-0.028,-0.028
339,강동호,17롯P,-0.028,27,0,41.1,5,3,2,0,1.000,1.09,-0.28,0.00,0.00,-0.11,0.09,-0.31,-8.87,0.00,-0.31,-0.028,-0.028
340,정주후,17k2B,-0.029,2,0,2.0,3,1,2,0,1.000,13.50,-0.32,0.00,0.00,0.00,0.00,-0.31,-188.04,0.00,-0.31,-0.029,-0.029
341,최진행,17한LF,-0.033,48,45,320.1,73,71,1,1,.986,2.02,1.39,-0.07,0.00,0.00,0.12,1.44,5.40,-1.80,-0.36,0.132,-0.033
342,안규영,17두P,-0.037,5,0,5.1,0,0,0,0,,0.00,-0.41,0.00,0.00,0.00,0.01,-0.40,-89.96,0.00,-0.40,-0.037,-0.037
343,임치영,17SP,-0.037,1,0,1.0,0,0,0,0,,0.00,-0.41,0.00,0.00,0.00,0.00,-0.41,-493.24,0.00,-0.41,-0.037,-0.037
344,피어밴드,17kP,-0.039,26,26,160.0,37,8,29,0,1.000,2.08,-0.84,0.00,0.00,0.09,0.34,-0.42,-3.17,0.00,-0.42,-0.039,-0.039
345,고원준,17두P,-0.039,5,3,9.1,0,0,0,0,,0.00,-0.45,0.00,0.00,0.00,0.02,-0.43,-54.97,0.00,-0.43,-0.039,-0.039
346,최충연,17삼P,-0.040,42,6,84.0,6,2,4,0,1.000,0.64,-0.65,0.00,0.00,0.04,0.18,-0.43,-6.16,0.00,-0.43,-0.040,-0.040
347,박상원,17한P,-0.040,18,0,21.2,3,1,2,0,1.000,1.25,-0.49,0.00,0.00,0.01,0.05,-0.43,-23.92,0.00,-0.43,-0.040,-0.040
348,진해수,17LP,-0.040,75,0,52.2,13,1,12,0,1.000,2.22,-0.27,0.00,-0.31,0.03,0.11,-0.44,-9.96,0.00,-0.44,-0.040,-0.040
349,노관현,17K2B,-0.041,7,1,10.0,5,2,3,0,1.000,4.50,-0.49,0.00,0.00,0.00,0.02,-0.47,-55.71,0.02,-0.45,-0.042,-0.041
350,최민창,17LRF,-0.041,13,9,71.1,11,11,0,0,1.000,1.39,0.17,-0.37,0.00,0.00,0.05,-0.15,-2.51,-0.29,-0.44,-0.014,-0.041
351,김연훈,17k3B,-0.041,18,6,69.1,32,8,23,1,.969,4.02,-0.57,0.00,0.00,0.00,-0.03,-0.60,-10.38,0.16,-0.44,-0.056,-0.041
352,박정배,17SP,-0.042,61,0,68.0,14,6,4,4,.714,1.32,0.07,0.00,0.30,-0.16,-0.66,-0.46,-8.02,0.00,-0.46,-0.042,-0.042
353,심동섭,17KP,-0.042,52,2,50.2,9,3,6,0,1.000,1.60,-0.15,0.00,-0.31,-0.11,0.11,-0.46,-10.83,0.00,-0.46,-0.042,-0.042
354,김승회,17두P,-0.043,69,0,69.0,13,4,9,0,1.000,1.70,-0.64,0.00,0.00,0.04,0.14,-0.46,-8.02,0.00,-0.46,-0.043,-0.043
355,김재현,17SLF,-0.043,10,0,24.0,4,3,1,0,1.000,1.50,-0.98,0.60,0.00,0.00,0.02,-0.35,-17.50,-0.12,-0.47,-0.033,-0.043
356,윤요섭,17k1B,-0.046,8,4,34.0,31,30,0,1,.968,7.94,-0.08,0.00,0.00,0.01,-0.14,-0.22,-7.67,-0.28,-0.50,-0.020,-0.046
357,홍상삼,17두P,-0.046,11,2,17.0,2,0,1,1,.500,0.53,-0.35,0.00,0.00,0.01,-0.16,-0.50,-35.42,0.00,-0.50,-0.046,-0.046
358,강상원,17한LF,-0.047,23,0,48.0,9,9,0,0,1.000,1.69,-0.30,-0.04,0.00,0.00,0.04,-0.29,-7.26,-0.22,-0.51,-0.027,-0.047
359,심수창,17한P,-0.047,48,0,57.0,6,3,3,0,1.000,0.95,-0.66,0.00,0.00,0.03,0.12,-0.51,-10.67,0.00,-0.51,-0.047,-0.047
360,최윤석,17한3B,-0.047,20,6,82.0,39,11,27,1,.974,4.17,-0.82,0.00,0.00,0.00,0.03,-0.79,-11.49,0.28,-0.50,-0.073,-0.047
361,윤영삼,17넥P,-0.049,28,2,49.2,5,2,3,0,1.000,0.91,-0.67,0.00,0.00,0.03,0.10,-0.54,-12.92,0.00,-0.54,-0.049,-0.049
362,김재영,17한P,-0.051,20,15,85.1,19,6,13,0,1.000,2.00,-0.63,0.00,-0.16,0.05,0.18,-0.56,-7.86,0.00,-0.56,-0.051,-0.051
363,김태우,17NC,-0.052,3,1,12.0,19,16,1,2,.895,12.75,0.00,0.00,-0.23,-0.08,-0.38,-0.69,-68.56,0.11,-0.57,-0.062,-0.052
364,홍건희,17KP,-0.052,31,2,59.0,6,3,2,1,.833,0.76,-0.39,0.00,0.00,-0.10,-0.08,-0.56,-11.45,0.00,-0.56,-0.052,-0.052
365,고효준,17KP,-0.052,40,1,40.0,10,3,6,1,.900,2.03,-0.32,0.00,-0.16,0.02,-0.12,-0.57,-16.99,0.00,-0.57,-0.052,-0.052
366,신재웅,17SP,-0.052,32,0,31.0,6,1,3,2,.667,1.16,-0.25,0.00,0.00,0.02,-0.33,-0.57,-22.00,0.00,-0.57,-0.052,-0.052
367,정현석,17한RF,-0.054,8,3,23.0,3,3,0,0,1.000,1.17,-0.26,-0.21,0.00,0.00,0.02,-0.45,-23.50,-0.13,-0.58,-0.043,-0.054
368,김민준,17넥CF,-0.055,7,1,15.1,2,2,0,0,1.000,1.17,-0.51,-0.07,0.00,0.00,0.01,-0.57,-44.42,-0.03,-0.59,-0.053,-0.055
369,정근우,17한2B,-0.055,103,98,803.0,534,231,292,11,.979,5.86,-1.52,-0.00,0.00,0.00,-0.60,-2.11,-3.15,1.51,-0.60,-0.193,-0.055
370,이재율,17NLF,-0.055,21,5,59.0,9,8,1,0,1.000,1.37,-0.72,0.26,0.00,0.00,0.05,-0.40,-8.18,-0.19,-0.60,-0.037,-0.055
371,정성곤,17kP,-0.056,26,20,107.2,17,5,12,0,1.000,1.42,-0.89,0.00,0.00,0.06,0.23,-0.61,-6.76,0.00,-0.61,-0.056,-0.056
372,김대현,17LP,-0.056,26,16,94.0,26,9,17,0,1.000,2.49,-0.86,0.00,0.00,0.05,0.20,-0.61,-7.81,0.00,-0.61,-0.056,-0.056
373,임정호,17NP,-0.057,59,0,30.1,5,2,3,0,1.000,1.48,-0.54,0.00,-0.16,0.02,0.06,-0.61,-24.24,0.00,-0.61,-0.057,-0.057
374,정인욱,17삼P,-0.057,9,7,32.0,5,1,3,1,.800,1.13,-0.36,0.00,-0.16,0.02,-0.13,-0.63,-23.44,0.00,-0.63,-0.057,-0.057
375,팻딘,17KP,-0.059,30,29,176.0,36,11,24,1,.972,1.79,-0.90,0.00,0.00,0.09,0.17,-0.64,-4.35,0.00,-0.64,-0.059,-0.059
376,박경수,17k2B,-0.059,122,119,951.0,559,242,311,6,.989,5.23,-3.12,0.00,0.00,0.00,0.70,-2.41,-3.04,1.77,-0.64,-0.222,-0.059
377,최원태,17넥P,-0.060,25,25,149.1,18,7,11,0,1.000,1.09,-1.04,0.00,0.00,0.08,0.31,-0.65,-5.20,0.00,-0.65,-0.060,-0.060
378,강윤구,17NP,-0.060,36,5,54.2,10,3,7,0,1.000,1.65,-0.64,0.00,-0.16,0.03,0.11,-0.65,-14.18,0.00,-0.65,-0.060,-0.060
379,황덕균,17넥P,-0.060,13,0,15.0,2,0,2,0,1.000,1.20,-0.69,0.00,0.00,0.01,0.03,-0.66,-52.30,0.00,-0.66,-0.060,-0.060
380,권혁,17한P,-0.061,37,0,31.1,6,2,4,0,1.000,1.72,-0.48,0.00,0.00,-0.25,0.07,-0.66,-25.33,0.00,-0.66,-0.061,-0.061
381,이현호,17두P,-0.062,24,2,30.0,6,0,4,2,.667,1.20,-0.36,0.00,0.00,0.02,-0.34,-0.68,-26.98,0.00,-0.68,-0.062,-0.062
382,이진영,17KLF,-0.063,11,0,20.2,9,8,0,1,.889,3.48,-0.37,-0.02,0.00,0.00,-0.18,-0.57,-32.86,-0.12,-0.68,-0.052,-0.063
383,최정민,17K2B,-0.063,5,1,19.2,14,5,9,0,1.000,6.41,-0.77,0.00,0.00,0.00,0.04,-0.73,-44.41,0.04,-0.69,-0.067,-0.063
384,김사율,17kP,-0.064,19,5,34.2,6,3,2,1,.833,1.30,-0.59,0.00,0.00,0.02,-0.13,-0.70,-24.12,0.00,-0.70,-0.064,-0.064
385,켈리,17SP,-0.066,30,30,190.0,42,3,34,5,.881,1.75,-0.22,0.00,0.00,0.10,-0.60,-0.72,-4.51,0.00,-0.72,-0.066,-0.066
386,장원삼,17삼P,-0.066,49,5,67.1,16,4,12,0,1.000,2.14,-0.90,0.00,0.00,0.04,0.14,-0.72,-12.82,0.00,-0.72,-0.066,-0.066
387,박용택,17LLF,-0.067,11,11,81.0,20,20,0,0,1.000,2.22,0.04,-0.41,0.00,0.00,0.09,-0.28,-4.08,-0.46,-0.74,-0.025,-0.067
388,맨쉽,17NP,-0.067,21,21,112.2,19,2,15,2,.895,1.36,-0.63,0.00,0.00,0.06,-0.16,-0.73,-7.75,0.00,-0.73,-0.067,-0.067
389,김주현,17롯LF,-0.067,1,1,6.0,1,1,0,0,1.000,1.50,-0.49,-0.20,0.00,0.00,0.01,-0.68,-136.45,-0.03,-0.72,-0.064,-0.067
390,박근홍,17삼P,-0.068,24,0,15.1,6,2,3,1,.833,2.94,-0.17,0.00,0.00,-0.39,-0.17,-0.74,-57.47,0.00,-0.74,-0.068,-0.068
391,최준석,17롯1B,-0.068,20,18,143.0,144,134,9,1,.993,9.00,0.55,0.00,0.00,0.00,0.04,0.59,4.93,-1.33,-0.74,0.054,-0.068
392,정주현,17LCF,-0.069,5,1,15.0,3,2,0,1,.667,1.20,-0.21,-0.35,0.00,0.00,-0.19,-0.75,-60.23,0.01,-0.74,-0.070,-0.069
393,신성현,17한두1B,-0.069,22,14,117.1,88,66,20,2,.977,6.60,-0.01,0.00,0.00,0.00,-0.16,-0.17,-1.75,-0.57,-0.74,-0.016,-0.069
394,윤진호,17LSS,-0.071,14,0,25.0,9,1,7,1,.889,2.88,-0.74,0.00,0.00,0.00,-0.13,-0.86,-41.40,0.09,-0.77,-0.079,-0.071
395,류제국,17LP,-0.072,25,25,131.1,28,9,16,3,.893,1.71,-0.53,0.00,0.00,0.07,-0.32,-0.78,-7.11,0.00,-0.78,-0.072,-0.072
396,안치영,17k3B,-0.072,16,3,60.0,16,3,11,2,.875,2.10,-0.63,0.00,0.00,0.00,-0.26,-0.88,-17.65,0.11,-0.77,-0.082,-0.072
397,금민철,17넥P,-0.074,36,7,54.0,5,3,2,0,1.000,0.83,-0.73,0.00,-0.16,-0.04,0.11,-0.81,-17.86,0.00,-0.81,-0.074,-0.074
398,백상원,17삼2B,-0.076,23,12,104.2,68,29,37,2,.971,5.68,-0.81,0.00,0.00,0.00,-0.19,-1.00,-11.49,0.19,-0.81,-0.094,-0.076
399,김강률,17두P,-0.079,70,0,89.0,17,5,11,1,.941,1.62,-0.64,0.00,0.00,-0.22,-0.01,-0.87,-11.75,0.00,-0.87,-0.079,-0.079
400,김진성,17NP,-0.081,69,0,89.2,13,4,9,0,1.000,1.31,-1.11,0.00,0.00,0.05,0.19,-0.88,-11.71,0.00,-0.88,-0.081,-0.081
401,조동찬,17삼2B,-0.081,102,89,713.1,410,201,201,8,.981,5.07,-1.22,0.00,0.00,0.00,-0.12,-1.34,-2.24,0.46,-0.88,-0.123,-0.081
402,안치홍,17K2B,-0.083,131,126,1082.1,662,291,358,13,.980,5.40,-2.52,0.00,0.00,0.00,-0.43,-2.95,-3.26,2.04,-0.91,-0.268,-0.083
403,이명우,17롯P,-0.085,34,0,26.2,6,0,5,1,.833,1.69,-0.79,0.00,0.00,0.01,-0.14,-0.92,-41.32,0.00,-0.92,-0.085,-0.085
404,오선진,17한2B,-0.085,61,44,415.0,176,68,104,4,.977,3.73,-1.99,0.00,0.00,0.00,0.16,-1.83,-5.27,0.90,-0.92,-0.168,-0.085
405,이승엽,17삼1B,-0.085,20,15,141.0,162,150,10,2,.988,10.21,0.56,0.00,0.00,0.00,-0.17,0.39,3.30,-1.32,-0.93,0.036,-0.085
406,최동환,17LP,-0.088,35,0,38.0,4,1,2,1,.750,0.71,-0.70,0.00,-0.16,0.02,-0.12,-0.95,-29.97,0.00,-0.95,-0.088,-0.088
407,문승원,17SP,-0.088,29,29,155.1,33,9,21,3,.909,1.74,-0.77,0.00,0.00,0.08,-0.27,-0.96,-7.41,0.00,-0.96,-0.088,-0.088
408,원종현,17NP,-0.089,68,0,80.0,12,2,8,2,.833,1.13,-0.77,0.00,0.00,0.04,-0.23,-0.96,-14.39,0.00,-0.96,-0.089,-0.089
409,에반스,17두1B,-0.089,47,46,375.2,397,371,26,0,1.000,9.51,1.91,0.00,0.00,0.00,0.63,2.53,8.07,-3.51,-0.98,0.231,-0.089
410,심우준,17k3B,-0.090,90,78,679.1,296,74,203,19,.936,3.67,-1.19,0.00,0.00,0.00,-1.88,-3.07,-5.42,2.10,-0.98,-0.284,-0.090
411,김태완,17넥1B,-0.091,9,2,30.0,30,27,2,1,.967,8.70,-0.56,0.00,0.00,0.00,-0.15,-0.71,-28.52,-0.28,-1.00,-0.065,-0.091
412,김재유,17롯CF,-0.091,1,0,3.0,0,0,0,0,,0.00,-0.85,-0.19,0.00,0.00,0.00,-1.04,-416.84,0.01,-1.04,-0.092,-0.091
413,비야누에바,17한P,-0.096,20,20,112.0,21,7,14,0,1.000,1.69,-1.34,0.00,0.00,0.06,0.23,-1.04,-11.14,0.00,-1.04,-0.096,-0.096
414,유재신,17KCF,-0.096,5,0,10.1,8,2,4,2,.750,5.23,-0.49,-0.22,0.00,0.00,-0.38,-1.09,-125.79,0.01,-1.07,-0.098,-0.096
415,허프,17LP,-0.098,19,17,124.2,26,10,15,1,.962,1.81,-1.19,0.00,0.00,0.07,0.06,-1.07,-10.23,0.00,-1.07,-0.098,-0.098
416,김재율,17L1B,-0.098,65,40,401.1,331,285,44,2,.994,7.38,1.38,0.00,0.00,0.00,0.35,1.73,5.15,-2.79,-1.06,0.159,-0.098
417,김태훈,17SP,-0.098,21,6,41.1,2,1,1,0,1.000,0.44,-1.18,0.00,0.00,0.02,0.09,-1.07,-31.09,0.00,-1.07,-0.098,-0.098
418,박민우,17N2B,-0.099,102,99,802.0,446,187,252,7,.984,4.93,-2.83,0.00,0.00,0.00,0.21,-2.62,-3.91,1.53,-1.10,-0.236,-0.099
419,오재원,17두2B,-0.102,118,85,801.2,463,241,216,6,.987,5.13,-2.61,0.00,0.00,0.00,0.40,-2.21,-3.30,1.11,-1.10,-0.205,-0.102
420,배제성,17kP,-0.102,21,1,32.0,5,1,4,0,1.000,1.41,-0.48,0.00,-0.31,-0.38,0.07,-1.11,-41.39,0.00,-1.11,-0.102,-0.102
421,남태혁,17k1B,-0.103,10,5,39.1,35,32,1,2,.943,7.55,-0.41,0.00,0.00,0.00,-0.33,-0.75,-22.81,-0.37,-1.12,-0.069,-0.103
422,이용규,17한CF,-0.106,44,43,346.2,89,89,0,0,1.000,2.31,0.58,-2.52,0.00,0.00,0.16,-1.79,-6.17,0.64,-1.14,-0.165,-0.106
423,채은성,17LRF,-0.107,110,80,772.2,201,192,6,3,.985,2.31,4.37,-1.24,0.00,0.00,-0.02,3.11,4.82,-4.26,-1.15,0.290,-0.107
424,송성문,17넥2B,-0.108,31,14,151.2,114,70,42,2,.983,6.65,-0.80,0.00,0.00,0.00,-0.11,-0.91,-7.20,-0.26,-1.17,-0.084,-0.108
425,조영훈,17N1B,-0.109,13,9,73.0,90,84,5,1,.989,10.97,-0.42,0.00,0.00,0.00,-0.08,-0.49,-8.10,-0.67,-1.16,-0.046,-0.109
426,노수광,17KSCF,-0.109,122,85,818.2,212,202,5,5,.976,2.28,0.10,-0.24,0.00,0.00,-0.52,-0.66,-0.97,-0.52,-1.18,-0.061,-0.109
427,이민호,17NP,-0.111,60,3,88.2,13,3,8,2,.846,1.12,-1.04,0.00,0.00,0.05,-0.21,-1.21,-16.33,0.00,-1.21,-0.111,-0.111
428,최병연,17KSS,-0.112,3,0,7.0,2,0,0,2,.000,0.00,-0.88,0.00,0.00,0.00,-0.38,-1.26,-216.10,0.03,-1.24,-0.114,-0.112
429,로니,17L1B,-0.113,17,17,140.0,140,130,9,1,.993,8.94,0.04,0.00,0.00,0.00,0.03,0.08,0.66,-1.31,-1.23,0.007,-0.113
430,최성훈,17LP,-0.115,32,0,22.0,10,2,6,2,.800,3.27,-0.91,0.00,0.00,0.01,-0.35,-1.25,-67.97,0.00,-1.25,-0.115,-0.115
431,박희수,17SP,-0.115,48,0,38.0,8,2,3,3,.625,1.18,-0.75,0.00,0.00,0.02,-0.52,-1.25,-39.53,0.00,-1.25,-0.115,-0.115
432,한동민,17SRF,-0.116,87,84,698.2,222,210,7,5,.978,2.80,0.57,2.70,0.00,0.00,-0.36,2.92,5.00,-4.21,-1.28,0.264,-0.116
433,레나도,17삼P,-0.117,11,11,49.0,6,2,2,2,.667,0.74,-1.01,0.00,0.00,0.03,-0.30,-1.28,-31.33,0.00,-1.28,-0.117,-0.117
434,국해성,17두RF,-0.118,41,11,163.0,52,48,4,0,1.000,2.87,-1.78,1.31,0.00,0.00,0.14,-0.33,-2.42,-0.94,-1.27,-0.031,-0.118
435,이우민,17롯CF,-0.119,77,41,403.2,91,87,2,2,.978,1.98,1.20,-1.58,0.00,0.00,-0.11,-0.48,-1.43,-0.80,-1.28,-0.045,-0.119
436,윤희상,17SP,-0.122,23,22,120.0,28,8,17,3,.893,1.88,-1.05,0.00,0.00,0.06,-0.35,-1.34,-13.32,0.00,-1.34,-0.122,-0.122
437,최재원,17L2B,-0.123,65,38,341.1,139,62,74,3,.978,3.59,-2.13,0.00,0.00,0.00,0.17,-1.96,-6.89,0.65,-1.32,-0.183,-0.123
438,나주환,17SSS,-0.125,121,107,917.1,487,217,263,7,.986,4.71,-5.35,0.00,0.00,0.01,1.13,-4.21,-5.49,2.85,-1.36,-0.387,-0.125
439,로치,17kP,-0.126,28,28,165.0,44,15,28,1,.977,2.35,-1.60,0.00,0.00,0.09,0.15,-1.37,-9.93,0.00,-1.37,-0.126,-0.126
440,김원중,17롯P,-0.126,24,24,107.1,17,5,9,3,.824,1.17,-1.05,0.00,0.00,0.06,-0.37,-1.37,-15.31,0.00,-1.37,-0.126,-0.126
441,황수범,17삼P,-0.127,10,7,31.1,4,1,2,1,.750,0.86,-1.28,0.00,0.00,0.02,-0.13,-1.39,-53.26,0.00,-1.39,-0.127,-0.127
442,김대우,17삼P,-0.133,25,7,50.0,10,4,4,2,.800,1.44,-1.19,0.00,0.00,0.03,-0.30,-1.45,-34.80,0.00,-1.45,-0.133,-0.133
443,임훈,17LRF,-0.134,33,16,166.2,37,37,0,0,1.000,2.00,-0.42,-0.52,0.00,0.00,0.12,-0.82,-5.92,-0.63,-1.45,-0.076,-0.134
444,김상호,17롯1B,-0.135,45,10,159.0,142,131,11,0,1.000,8.04,-0.24,-0.18,0.00,0.00,0.26,-0.16,-1.17,-1.30,-1.45,-0.014,-0.135
445,김회성,17한1B,-0.138,42,21,204.0,155,132,22,1,.994,6.79,-0.58,0.00,0.00,0.00,0.20,-0.37,-2.19,-1.13,-1.50,-0.034,-0.138
446,황목치승,17LSS,-0.142,32,5,94.1,48,14,30,4,.917,4.20,-1.47,0.00,0.00,0.00,-0.52,-1.98,-25.16,0.44,-1.54,-0.183,-0.142
447,이천웅,17LLF,-0.143,69,60,513.1,126,121,1,4,.968,2.14,2.78,-1.40,0.00,0.00,-0.33,1.05,2.45,-2.60,-1.55,0.097,-0.143
448,김규민,17넥CF,-0.147,11,5,57.0,26,24,1,1,.962,3.95,-1.47,0.19,0.00,0.00,-0.15,-1.43,-30.06,-0.17,-1.60,-0.131,-0.147
449,최승준,17S1B,-0.147,17,12,102.0,97,93,3,1,.990,8.47,-0.62,0.00,0.00,0.00,-0.03,-0.65,-7.68,-0.93,-1.59,-0.061,-0.147
450,대니돈,17넥LF,-0.148,14,12,107.0,44,42,2,0,1.000,3.70,-0.46,-0.53,0.00,0.00,0.13,-0.86,-9.58,-0.72,-1.58,-0.080,-0.148
451,김대륙,17롯SS,-0.150,49,12,186.2,94,35,55,4,.957,4.34,-1.94,0.00,0.00,0.00,-0.30,-2.24,-14.39,0.62,-1.62,-0.208,-0.150
452,심재민,17kP,-0.153,64,2,74.2,21,3,14,4,.810,2.05,-1.06,0.00,0.00,0.04,-0.64,-1.67,-26.74,0.00,-1.67,-0.153,-0.153
453,오주원,17넥P,-0.156,57,3,73.2,7,2,3,2,.714,0.61,-1.36,0.00,0.00,-0.09,-0.25,-1.70,-27.62,0.00,-1.70,-0.156,-0.156
454,이원석,17삼3B,-0.159,120,114,969.0,310,83,215,12,.961,2.77,-3.91,0.00,0.00,0.00,0.17,-3.74,-4.63,2.02,-1.72,-0.345,-0.159
455,이양기,17한LF,-0.162,8,6,45.0,9,8,0,1,.889,1.60,-0.94,-0.40,0.00,0.00,-0.15,-1.49,-39.58,-0.25,-1.74,-0.139,-0.162
456,정의윤,17SRF,-0.164,20,15,126.0,28,28,0,0,1.000,2.00,-0.48,-0.72,0.00,0.00,0.11,-1.09,-10.32,-0.71,-1.79,-0.099,-0.164
457,김지성,17KSS,-0.173,34,11,122.0,67,21,43,3,.955,4.72,-2.13,0.00,0.00,0.00,-0.24,-2.37,-23.25,0.49,-1.88,-0.218,-0.173
458,김경언,17한RF,-0.176,24,20,142.1,37,34,3,0,1.000,2.34,-0.26,-0.94,0.00,0.00,0.12,-1.08,-9.10,-0.84,-1.92,-0.099,-0.176
459,김태연,17한3B,-0.185,9,8,53.0,18,4,12,2,.889,2.72,-1.82,0.00,0.00,0.00,-0.26,-2.08,-46.90,0.10,-1.98,-0.194,-0.185
460,김태균,17한1B,-0.185,12,12,103.2,106,100,5,1,.991,9.12,-1.04,0.00,0.00,0.00,-0.03,-1.07,-12.30,-0.98,-2.05,-0.096,-0.185
461,윤석민,17넥k1B,-0.195,92,81,703.0,461,379,79,3,.994,5.86,-0.06,0.00,0.00,0.00,0.88,0.81,1.38,-2.94,-2.13,0.075,-0.195
462,양현종,17KP,-0.197,31,31,193.1,34,8,21,5,.853,1.35,-1.66,0.00,0.00,0.10,-0.59,-2.15,-13.30,0.00,-2.15,-0.197,-0.197
463,나지완,17KLF,-0.198,28,14,133.2,26,25,0,1,.962,1.68,-0.80,-0.57,0.00,0.00,-0.06,-1.43,-12.76,-0.76,-2.18,-0.129,-0.198
464,김지열,17kCF,-0.200,29,9,120.0,43,35,8,0,1.000,3.23,-1.74,-0.59,0.00,0.00,0.11,-2.22,-22.13,0.06,-2.16,-0.205,-0.200
465,신종길,17KRF,-0.203,30,6,86.1,17,17,0,0,1.000,1.77,-1.44,-0.35,0.00,0.00,0.07,-1.73,-23.96,-0.48,-2.20,-0.159,-0.203
466,문규현,17롯SS,-0.205,109,88,800.0,410,133,270,7,.983,4.53,-6.81,0.00,0.00,0.00,0.99,-5.82,-8.71,3.61,-2.21,-0.539,-0.205
467,정진기,17SLF,-0.213,59,33,341.0,81,75,1,5,.938,2.01,0.86,-1.14,0.00,0.00,-0.72,-1.00,-3.52,-1.31,-2.31,-0.093,-0.213
468,안주형,17삼2B,-0.213,8,2,23.0,7,3,1,3,.571,1.57,-1.82,0.00,0.00,0.00,-0.55,-2.37,-123.44,0.05,-2.33,-0.217,-0.213
469,서건창,17넥2B,-0.214,122,120,1008.2,594,253,329,12,.980,5.19,-3.87,0.00,0.00,0.00,-0.38,-4.25,-5.04,1.90,-2.35,-0.387,-0.214
470,강경학,17한2B,-0.214,38,19,189.2,97,37,56,4,.959,4.41,-2.48,0.00,0.00,0.00,-0.35,-2.83,-17.84,0.51,-2.32,-0.261,-0.214
471,신정락,17LP,-0.220,63,0,59.0,11,3,7,1,.909,1.53,-1.92,0.00,-0.16,-0.24,-0.08,-2.39,-48.42,0.00,-2.39,-0.220,-0.220
472,조용호,17SCF,-0.221,61,49,427.0,108,102,5,1,.991,2.26,-2.33,0.26,0.00,0.00,0.09,-1.98,-5.55,-0.42,-2.40,-0.183,-0.221
473,이범호,17K3B,-0.235,111,105,871.2,255,62,180,13,.949,2.50,-3.84,0.00,0.00,0.00,-0.33,-4.17,-5.72,1.59,-2.57,-0.380,-0.235
474,이진영,17kRF,-0.283,32,25,192.2,51,51,0,0,1.000,2.38,-1.77,-0.37,0.00,0.00,0.14,-2.00,-12.41,-1.07,-3.07,-0.184,-0.283
475,서동욱,17K1B,-0.288,107,78,696.0,614,532,80,2,.997,7.91,0.53,-0.01,0.00,0.00,0.84,1.35,2.32,-4.47,-3.11,0.125,-0.288
476,백진우,17LLF,-0.290,32,26,181.0,34,33,0,1,.971,1.64,-2.03,-0.12,0.00,0.00,-0.01,-2.16,-14.26,-1.03,-3.19,-0.196,-0.290
477,김동엽,17SLF,-0.290,91,81,635.0,143,137,1,5,.965,1.96,1.90,-1.18,0.00,0.00,-0.32,0.40,0.75,-3.55,-3.16,0.036,-0.290
478,구자욱,17삼RF,-0.323,144,144,1242.1,296,278,13,5,.983,2.11,-0.73,4.29,0.00,0.00,-0.07,3.49,3.36,-7.04,-3.55,0.316,-0.323
479,박한이,17삼LF,-0.324,33,21,166.1,32,30,1,1,.969,1.68,-0.94,-1.63,0.00,0.00,-0.03,-2.60,-18.68,-0.93,-3.53,-0.239,-0.324
480,김웅빈,17넥1B,-0.328,38,25,205.1,122,95,23,4,.967,5.17,-2.63,0.00,0.00,0.00,-0.38,-3.00,-17.49,-0.55,-3.55,-0.277,-0.328
