,이름,WHIP,승률,피안타율,피홈런율,이닝당삼진,이닝당볼넷,평균자책점,선수WAR
239,강이준,2.56,0.0,0.2641509433962264,0.018867924528301886,0.3333333333333333,1.0,11.0,-0.41
240,터너,1.55,0.35,0.2507002801120448,0.01680672268907563,0.790333115610712,0.37883736120182887,5.525800130633573,-0.46
241,김재영,2.04,,0.34146341463414637,0.024390243902439025,0.4938271604938272,0.3703703703703704,13.333333333333334,-0.51
242,신정락,1.55,0.8333333333333334,0.2318840579710145,0.028985507246376812,0.7918552036199095,0.4751131221719457,5.90497737556561,-0.58
243,이인복,3.0,,0.3918918918918919,0.02702702702702703,0.578512396694215,0.6611570247933884,11.900826446280993,-0.63
244,박정배,1.58,0.5,0.32222222222222224,0.044444444444444446,0.46875,0.10416666666666667,10.3125,-0.66
245,양승철,2.33,0.5,0.27058823529411763,0.03529411764705882,0.6832298136645962,0.9316770186335402,12.298136645962732,-0.66
246,정성곤,1.6,0.5,0.25806451612903225,0.028225806451612902,0.7518796992481203,0.41353383458646614,5.582706766917293,-0.67
247,엄상백,2.04,0.4,0.2597402597402597,0.03896103896103896,0.6430868167202572,0.7717041800643086,8.10289389067524,-0.71
248,이보근,1.98,0.0,0.3625,0.0125,0.7407407407407408,0.2469135802469136,10.0,-0.74
249,윤길현,4.2,0.5,0.4358974358974359,0.05128205128205128,1.0,0.8,10.8,-0.78
250,구승민,1.83,0.2,0.25,0.027777777777777776,1.1944444444444444,0.5833333333333334,6.25,-0.83
251,정수민,2.89,0.0,0.3148148148148148,0.018518518518518517,0.43956043956043955,1.098901098901099,16.813186813186814,-0.83
252,문동욱,2.55,0.5,0.3956043956043956,0.03296703296703297,0.7894736842105263,0.2631578947368421,12.43421052631579,-0.89
253,박주홍,1.96,0.0,0.2712765957446808,0.0425531914893617,0.7086614173228346,0.6299212598425197,8.031496062992126,-0.99
254,최충연,2.24,0.0,0.2268041237113402,0.010309278350515464,1.1325966850828728,1.0497237569060773,7.458563535911602,-1.04
255,홍건희,1.78,0.18181818181818182,0.29396325459317585,0.031496062992125984,0.6403940886699507,0.4064039408866995,7.204433497536946,-1.06
256,김민우,1.62,0.2222222222222222,0.25396825396825395,0.01904761904761905,0.6764705882352942,0.4411764705882353,6.75,-1.24
